Time step,Total load requested [kW],Total load served [kW],Battery output power [kW],Battery max charge power [kW],Battery charge power [kW],Battery max discharge power [kW],Battery discharge power [kW],Battery capacity as energy [kWh],Battery capacity as fraction [%],ElectricVehicle charge power [kW],ElectricVehicle capacity as energy [kWh],ElectricVehicle capacity as fraction [%],
5440,389.112,389.112,0,0,0,0,0,0,0,0,0,0,
5441,444.912,444.912,0,0,0,0,0,0,0,0,0,0,
5442,420.36,420.36,0,0,0,0,0,0,0,0,0,0,
5443,409.82,409.82,0,0,0,0,0,0,0,0,1488,50,
5444,413.292,413.292,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5445,394.32,394.32,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5446,341.496,341.496,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5447,283.34,283.34,0,0,0,0,0,0,0,338.716,2976,100,
5448,220.844,220.844,0,0,0,0,0,0,0,0,2976,100,
5449,194.432,194.432,0,0,0,0,0,0,0,0,2976,100,
5450,164.052,164.052,0,0,0,0,0,0,0,0,2976,100,
5451,150.784,150.784,0,0,0,0,0,0,0,0,2976,100,
5452,136.152,136.152,0,0,0,0,0,0,0,0,0,0,
5453,132.308,132.308,0,0,0,0,0,0,0,0,0,0,
5454,146.568,146.568,0,0,0,0,0,0,0,0,0,0,
5455,169.384,169.384,0,0,0,0,0,0,0,0,0,0,
5456,158.472,158.472,0,0,0,0,0,0,0,0,0,0,
5457,156.984,156.984,0,0,0,0,0,0,0,0,0,0,
5458,210.552,210.552,0,0,0,0,0,0,0,0,0,0,
5459,221.092,221.092,0,0,0,0,0,0,0,0,0,0,
5460,242.42,242.42,0,0,0,0,0,0,0,0,0,0,
5461,275.032,275.032,0,0,0,0,0,0,0,0,0,0,
5462,302.188,302.188,0,0,0,0,0,0,0,0,0,0,
5463,337.404,337.404,0,0,0,0,0,0,0,0,0,0,
5464,369.024,369.024,0,0,0,0,0,0,0,0,0,0,
5465,431.644,431.644,0,0,0,0,0,0,0,0,0,0,
5466,407.216,407.216,0,0,0,0,0,0,0,0,0,0,
5467,407.464,407.464,0,0,0,0,0,0,0,0,1488,50,
5468,400.396,400.396,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5469,389.732,389.732,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5470,314.836,314.836,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5471,250.108,250.108,0,0,0,0,0,0,0,338.716,2976,100,
5472,202.368,202.368,0,0,0,0,0,0,0,0,2976,100,
5473,176.948,176.948,0,0,0,0,0,0,0,0,2976,100,
5474,155.992,155.992,0,0,0,0,0,0,0,0,2976,100,
5475,139.5,139.5,0,0,0,0,0,0,0,0,2976,100,
5476,126.108,126.108,0,0,0,0,0,0,0,0,0,0,
5477,123.504,123.504,0,0,0,0,0,0,0,0,0,0,
5478,136.152,136.152,0,0,0,0,0,0,0,0,0,0,
5479,160.084,160.084,0,0,0,0,0,0,0,0,0,0,
5480,147.684,147.684,0,0,0,0,0,0,0,0,0,0,
5481,147.312,147.312,0,0,0,0,0,0,0,0,0,0,
5482,201.872,201.872,0,0,0,0,0,0,0,0,0,0,
5483,214.024,214.024,0,0,0,0,0,0,0,0,0,0,
5484,249.86,249.86,0,0,0,0,0,0,0,0,0,0,
5485,277.264,277.264,0,0,0,0,0,0,0,0,0,0,
5486,316.076,316.076,0,0,0,0,0,0,0,0,0,0,
5487,366.792,366.792,0,0,0,0,0,0,0,0,0,0,
5488,394.94,394.94,0,0,0,0,0,0,0,0,0,0,
5489,466.116,466.116,0,0,0,0,0,0,0,0,0,0,
5490,439.208,439.208,0,0,0,0,0,0,0,0,0,0,
5491,419.864,419.864,0,0,0,0,0,0,0,0,1488,50,
5492,409.2,409.2,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5493,386.756,386.756,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5494,303.18,303.18,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5495,260.896,260.896,0,0,0,0,0,0,0,338.716,2976,100,
5496,188.48,188.48,0,0,0,0,0,0,0,0,2976,100,
5497,157.108,157.108,0,0,0,0,0,0,0,0,2976,100,
5498,130.944,130.944,0,0,0,0,0,0,0,0,2976,100,
5499,119.784,119.784,0,0,0,0,0,0,0,0,2976,100,
5500,110.608,110.608,0,0,0,0,0,0,0,0,0,0,
5501,110.112,110.112,0,0,0,0,0,0,0,0,0,0,
5502,122.884,122.884,0,0,0,0,0,0,0,0,0,0,
5503,148.676,148.676,0,0,0,0,0,0,0,0,0,0,
5504,139.004,139.004,0,0,0,0,0,0,0,0,0,0,
5505,141.112,141.112,0,0,0,0,0,0,0,0,0,0,
5506,196.664,196.664,0,0,0,0,0,0,0,0,0,0,
5507,217,217,0,0,0,0,0,0,0,0,0,0,
5508,250.108,250.108,0,0,0,0,0,0,0,0,0,0,
5509,279.62,279.62,0,0,0,0,0,0,0,0,0,0,
5510,317.936,317.936,0,0,0,0,0,0,0,0,0,0,
5511,350.424,350.424,0,0,0,0,0,0,0,0,0,0,
5512,372.372,372.372,0,0,0,0,0,0,0,0,0,0,
5513,412.3,412.3,0,0,0,0,0,0,0,0,0,0,
5514,395.932,395.932,0,0,0,0,0,0,0,0,0,0,
5515,384.276,384.276,0,0,0,0,0,0,0,0,1488,50,
5516,371.628,371.628,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5517,355.632,355.632,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5518,301.568,301.568,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5519,248,248,0,0,0,0,0,0,0,338.716,2976,100,
5520,193.068,193.068,0,0,0,0,0,0,0,0,2976,100,
5521,170.624,170.624,0,0,0,0,0,0,0,0,2976,100,
5522,154.876,154.876,0,0,0,0,0,0,0,0,2976,100,
5523,138.632,138.632,0,0,0,0,0,0,0,0,2976,100,
5524,131.192,131.192,0,0,0,0,0,0,0,0,0,0,
5525,127.348,127.348,0,0,0,0,0,0,0,0,0,0,
5526,145.948,145.948,0,0,0,0,0,0,0,0,0,0,
5527,176.328,176.328,0,0,0,0,0,0,0,0,0,0,
5528,169.384,169.384,0,0,0,0,0,0,0,0,0,0,
5529,181.04,181.04,0,0,0,0,0,0,0,0,0,0,
5530,231.012,231.012,0,0,0,0,0,0,0,0,0,0,
5531,237.336,237.336,0,0,0,0,0,0,0,0,0,0,
5532,255.068,255.068,0,0,0,0,0,0,0,0,0,0,
5533,273.916,273.916,0,0,0,0,0,0,0,0,0,0,
5534,301.568,301.568,0,0,0,0,0,0,0,0,0,0,
5535,322.772,322.772,0,0,0,0,0,0,0,0,0,0,
5536,356.5,356.5,0,0,0,0,0,0,0,0,0,0,
5537,414.284,414.284,0,0,0,0,0,0,0,0,0,0,
5538,398.164,398.164,0,0,0,0,0,0,0,0,0,0,
5539,395.188,395.188,0,0,0,0,0,0,0,0,1488,50,
5540,386.88,386.88,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5541,382.292,382.292,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5542,317.316,317.316,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5543,261.268,261.268,0,0,0,0,0,0,0,338.716,2976,100,
5544,201.128,201.128,0,0,0,0,0,0,0,0,2976,100,
5545,169.012,169.012,0,0,0,0,0,0,0,0,2976,100,
5546,146.072,146.072,0,0,0,0,0,0,0,0,2976,100,
5547,139.996,139.996,0,0,0,0,0,0,0,0,2976,100,
5548,125.736,125.736,0,0,0,0,0,0,0,0,0,0,
5549,123.504,123.504,0,0,0,0,0,0,0,0,0,0,
5550,140.368,140.368,0,0,0,0,0,0,0,0,0,0,
5551,173.972,173.972,0,0,0,0,0,0,0,0,0,0,
5552,168.764,168.764,0,0,0,0,0,0,0,0,0,0,
5553,174.22,174.22,0,0,0,0,0,0,0,0,0,0,
5554,225.804,225.804,0,0,0,0,0,0,0,0,0,0,
5555,233.244,233.244,0,0,0,0,0,0,0,0,0,0,
5556,252.464,252.464,0,0,0,0,0,0,0,0,0,0,
5557,278.752,278.752,0,0,0,0,0,0,0,0,0,0,
5558,302.808,302.808,0,0,0,0,0,0,0,0,0,0,
5559,332.816,332.816,0,0,0,0,0,0,0,0,0,0,
5560,364.932,364.932,0,0,0,0,0,0,0,0,0,0,
5561,415.4,415.4,0,0,0,0,0,0,0,0,0,0,
5562,405.48,405.48,0,0,0,0,0,0,0,0,0,0,
5563,393.7,393.7,0,0,0,0,0,0,0,0,1488,50,
5564,385.888,385.888,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5565,367.288,367.288,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5566,314.464,314.464,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5567,249.984,249.984,0,0,0,0,0,0,0,338.716,2976,100,
5568,187.364,187.364,0,0,0,0,0,0,0,0,2976,100,
5569,156.116,156.116,0,0,0,0,0,0,0,0,2976,100,
5570,134.664,134.664,0,0,0,0,0,0,0,0,2976,100,
5571,127.968,127.968,0,0,0,0,0,0,0,0,2976,100,
5572,107.88,107.88,0,0,0,0,0,0,0,0,0,0,
5573,114.576,114.576,0,0,0,0,0,0,0,0,0,0,
5574,134.912,134.912,0,0,0,0,0,0,0,0,0,0,
5575,166.904,166.904,0,0,0,0,0,0,0,0,0,0,
5576,160.456,160.456,0,0,0,0,0,0,0,0,0,0,
5577,167.152,167.152,0,0,0,0,0,0,0,0,0,0,
5578,218.984,218.984,0,0,0,0,0,0,0,0,0,0,
5579,239.32,239.32,0,0,0,0,0,0,0,0,0,0,
5580,273.42,273.42,0,0,0,0,0,0,0,0,0,0,
5581,306.156,306.156,0,0,0,0,0,0,0,0,0,0,
5582,342.86,342.86,0,0,0,0,0,0,0,0,0,0,
5583,379.316,379.316,0,0,0,0,0,0,0,0,0,0,
5584,418.624,418.624,0,0,0,0,0,0,0,0,0,0,
5585,478.516,478.516,0,0,0,0,0,0,0,0,0,0,
5586,463.884,463.884,0,0,0,0,0,0,0,0,0,0,
5587,456.32,456.32,0,0,0,0,0,0,0,0,1488,50,
5588,446.4,446.4,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5589,413.416,413.416,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5590,349.184,349.184,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5591,273.544,273.544,0,0,0,0,0,0,0,338.716,2976,100,
5592,211.048,211.048,0,0,0,0,0,0,0,0,2976,100,
5593,183.644,183.644,0,0,0,0,0,0,0,0,2976,100,
5594,155.372,155.372,0,0,0,0,0,0,0,0,2976,100,
5595,141.856,141.856,0,0,0,0,0,0,0,0,2976,100,
5596,129.828,129.828,0,0,0,0,0,0,0,0,0,0,
5597,136.276,136.276,0,0,0,0,0,0,0,0,0,0,
5598,154.752,154.752,0,0,0,0,0,0,0,0,0,0,
5599,185.38,185.38,0,0,0,0,0,0,0,0,0,0,
5600,180.172,180.172,0,0,0,0,0,0,0,0,0,0,
5601,187.984,187.984,0,0,0,0,0,0,0,0,0,0,
5602,232.376,232.376,0,0,0,0,0,0,0,0,0,0,
5603,261.144,261.144,0,0,0,0,0,0,0,0,0,0,
5604,287.928,287.928,0,0,0,0,0,0,0,0,0,0,
5605,326.12,326.12,0,0,0,0,0,0,0,0,0,0,
5606,364.064,364.064,0,0,0,0,0,0,0,0,0,0,
5607,392.46,392.46,0,0,0,0,0,0,0,0,0,0,
5608,432.636,432.636,0,0,0,0,0,0,0,0,0,0,
5609,493.148,493.148,0,0,0,0,0,0,0,0,0,0,
5610,460.784,460.784,0,0,0,0,0,0,0,0,0,0,
5611,441.068,441.068,0,0,0,0,0,0,0,0,1488,50,
5612,435.364,435.364,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5613,409.076,409.076,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5614,354.888,354.888,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5615,297.228,297.228,0,0,0,0,0,0,0,338.716,2976,100,
5616,240.312,240.312,0,0,0,0,0,0,0,0,2976,100,
5617,214.52,214.52,0,0,0,0,0,0,0,0,2976,100,
5618,189.348,189.348,0,0,0,0,0,0,0,0,2976,100,
5619,174.468,174.468,0,0,0,0,0,0,0,0,2976,100,
5620,176.576,176.576,0,0,0,0,0,0,0,0,0,0,
5621,172.112,172.112,0,0,0,0,0,0,0,0,0,0,
5622,201.996,201.996,0,0,0,0,0,0,0,0,0,0,
5623,223.2,223.2,0,0,0,0,0,0,0,0,0,0,
5624,221.092,221.092,0,0,0,0,0,0,0,0,0,0,
5625,218.612,218.612,0,0,0,0,0,0,0,0,0,0,
5626,257.424,257.424,0,0,0,0,0,0,0,0,0,0,
5627,264.74,264.74,0,0,0,0,0,0,0,0,0,0,
5628,274.536,274.536,0,0,0,0,0,0,0,0,0,0,
5629,280.86,280.86,0,0,0,0,0,0,0,0,0,0,
5630,287.804,287.804,0,0,0,0,0,0,0,0,0,0,
5631,296.98,296.98,0,0,0,0,0,0,0,0,0,0,
5632,308.884,308.884,0,0,0,0,0,0,0,0,0,0,
5633,351.168,351.168,0,0,0,0,0,0,0,0,0,0,
5634,342.488,342.488,0,0,0,0,0,0,0,0,0,0,
5635,348.192,348.192,0,0,0,0,0,0,0,0,1488,50,
5636,363.816,363.816,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5637,374.232,374.232,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5638,312.728,312.728,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5639,262.632,262.632,0,0,0,0,0,0,0,338.716,2976,100,
5640,208.94,208.94,0,0,0,0,0,0,0,0,2976,100,
5641,187.116,187.116,0,0,0,0,0,0,0,0,2976,100,
5642,171.12,171.12,0,0,0,0,0,0,0,0,2976,100,
5643,164.176,164.176,0,0,0,0,0,0,0,0,2976,100,
5644,156.984,156.984,0,0,0,0,0,0,0,0,0,0,
5645,159.216,159.216,0,0,0,0,0,0,0,0,0,0,
5646,186.372,186.372,0,0,0,0,0,0,0,0,0,0,
5647,215.016,215.016,0,0,0,0,0,0,0,0,0,0,
5648,209.56,209.56,0,0,0,0,0,0,0,0,0,0,
5649,214.024,214.024,0,0,0,0,0,0,0,0,0,0,
5650,267.964,267.964,0,0,0,0,0,0,0,0,0,0,
5651,278.628,278.628,0,0,0,0,0,0,0,0,0,0,
5652,298.22,298.22,0,0,0,0,0,0,0,0,0,0,
5653,317.44,317.44,0,0,0,0,0,0,0,0,0,0,
5654,312.852,312.852,0,0,0,0,0,0,0,0,0,0,
5655,282.844,282.844,0,0,0,0,0,0,0,0,0,0,
5656,315.084,315.084,0,0,0,0,0,0,0,0,0,0,
5657,352.036,352.036,0,0,0,0,0,0,0,0,0,0,
5658,348.192,348.192,0,0,0,0,0,0,0,0,0,0,
5659,330.584,330.584,0,0,0,0,0,0,0,0,1488,50,
5660,335.668,335.668,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5661,337.404,337.404,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5662,288.548,288.548,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5663,239.94,239.94,0,0,0,0,0,0,0,338.716,2976,100,
5664,182.032,182.032,0,0,0,0,0,0,0,0,2976,100,
5665,156.116,156.116,0,0,0,0,0,0,0,0,2976,100,
5666,141.98,141.98,0,0,0,0,0,0,0,0,2976,100,
5667,133.672,133.672,0,0,0,0,0,0,0,0,2976,100,
5668,119.66,119.66,0,0,0,0,0,0,0,0,0,0,
5669,122.14,122.14,0,0,0,0,0,0,0,0,0,0,
5670,140.988,140.988,0,0,0,0,0,0,0,0,0,0,
5671,179.924,179.924,0,0,0,0,0,0,0,0,0,0,
5672,178.436,178.436,0,0,0,0,0,0,0,0,0,0,
5673,184.388,184.388,0,0,0,0,0,0,0,0,0,0,
5674,242.42,242.42,0,0,0,0,0,0,0,0,0,0,
5675,251.348,251.348,0,0,0,0,0,0,0,0,0,0,
5676,279.248,279.248,0,0,0,0,0,0,0,0,0,0,
5677,303.18,303.18,0,0,0,0,0,0,0,0,0,0,
5678,323.888,323.888,0,0,0,0,0,0,0,0,0,0,
5679,360.716,360.716,0,0,0,0,0,0,0,0,0,0,
5680,400.272,400.272,0,0,0,0,0,0,0,0,0,0,
5681,463.388,463.388,0,0,0,0,0,0,0,0,0,0,
5682,450.864,450.864,0,0,0,0,0,0,0,0,0,0,
5683,447.516,447.516,0,0,0,0,0,0,0,0,1488,50,
5684,443.796,443.796,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5685,421.972,421.972,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5686,359.6,359.6,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5687,292.764,292.764,0,0,0,0,0,0,0,338.716,2976,100,
5688,231.384,231.384,0,0,0,0,0,0,0,0,2976,100,
5689,198.772,198.772,0,0,0,0,0,0,0,0,2976,100,
5690,181.784,181.784,0,0,0,0,0,0,0,0,2976,100,
5691,166.16,166.16,0,0,0,0,0,0,0,0,2976,100,
5692,153.016,153.016,0,0,0,0,0,0,0,0,0,0,
5693,154.628,154.628,0,0,0,0,0,0,0,0,0,0,
5694,178.56,178.56,0,0,0,0,0,0,0,0,0,0,
5695,202.988,202.988,0,0,0,0,0,0,0,0,0,0,
5696,202.616,202.616,0,0,0,0,0,0,0,0,0,0,
5697,215.016,215.016,0,0,0,0,0,0,0,0,0,0,
5698,278.752,278.752,0,0,0,0,0,0,0,0,0,0,
5699,291.028,291.028,0,0,0,0,0,0,0,0,0,0,
5700,327.484,327.484,0,0,0,0,0,0,0,0,0,0,
5701,354.144,354.144,0,0,0,0,0,0,0,0,0,0,
5702,390.6,390.6,0,0,0,0,0,0,0,0,0,0,
5703,408.084,408.084,0,0,0,0,0,0,0,0,0,0,
5704,458.924,458.924,0,0,0,0,0,0,0,0,0,0,
5705,498.108,498.108,0,0,0,0,0,0,0,0,0,0,
5706,478.764,478.764,0,0,0,0,0,0,0,0,0,0,
5707,452.848,452.848,0,0,0,0,0,0,0,0,1488,50,
5708,449.5,449.5,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5709,437.472,437.472,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5710,380.556,380.556,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5711,296.236,296.236,0,0,0,0,0,0,0,338.716,2976,100,
5712,235.104,235.104,0,0,0,0,0,0,0,0,2976,100,
5713,202.492,202.492,0,0,0,0,0,0,0,0,2976,100,
5714,177.072,177.072,0,0,0,0,0,0,0,0,2976,100,
5715,167.648,167.648,0,0,0,0,0,0,0,0,2976,100,
5716,159.836,159.836,0,0,0,0,0,0,0,0,0,0,
5717,156.984,156.984,0,0,0,0,0,0,0,0,0,0,
5718,183.396,183.396,0,0,0,0,0,0,0,0,0,0,
5719,208.816,208.816,0,0,0,0,0,0,0,0,0,0,
5720,202.368,202.368,0,0,0,0,0,0,0,0,0,0,
5721,216.38,216.38,0,0,0,0,0,0,0,0,0,0,
5722,279.372,279.372,0,0,0,0,0,0,0,0,0,0,
5723,294.872,294.872,0,0,0,0,0,0,0,0,0,0,
5724,324.88,324.88,0,0,0,0,0,0,0,0,0,0,
5725,365.056,365.056,0,0,0,0,0,0,0,0,0,0,
5726,404.24,404.24,0,0,0,0,0,0,0,0,0,0,
5727,448.26,448.26,0,0,0,0,0,0,0,0,0,0,
5728,488.188,488.188,0,0,0,0,0,0,0,0,0,0,
5729,549.568,549.568,0,0,0,0,0,0,0,0,0,0,
5730,518.444,518.444,0,0,0,0,0,0,0,0,0,0,
5731,506.292,506.292,0,0,0,0,0,0,0,0,1488,50,
5732,492.156,492.156,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5733,454.584,454.584,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5734,381.052,381.052,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5735,321.16,321.16,0,0,0,0,0,0,0,338.716,2976,100,
5736,258.664,258.664,0,0,0,0,0,0,0,0,2976,100,
5737,216.628,216.628,0,0,0,0,0,0,0,0,2976,100,
5738,197.78,197.78,0,0,0,0,0,0,0,0,2976,100,
5739,173.6,173.6,0,0,0,0,0,0,0,0,2976,100,
5740,160.828,160.828,0,0,0,0,0,0,0,0,0,0,
5741,155.868,155.868,0,0,0,0,0,0,0,0,0,0,
5742,184.76,184.76,0,0,0,0,0,0,0,0,0,0,
5743,211.42,211.42,0,0,0,0,0,0,0,0,0,0,
5744,211.048,211.048,0,0,0,0,0,0,0,0,0,0,
5745,223.944,223.944,0,0,0,0,0,0,0,0,0,0,
5746,289.168,289.168,0,0,0,0,0,0,0,0,0,0,
5747,303.924,303.924,0,0,0,0,0,0,0,0,0,0,
5748,320.54,320.54,0,0,0,0,0,0,0,0,0,0,
5749,355.88,355.88,0,0,0,0,0,0,0,0,0,0,
5750,391.344,391.344,0,0,0,0,0,0,0,0,0,0,
5751,433.256,433.256,0,0,0,0,0,0,0,0,0,0,
5752,469.216,469.216,0,0,0,0,0,0,0,0,0,0,
5753,529.852,529.852,0,0,0,0,0,0,0,0,0,0,
5754,501.828,501.828,0,0,0,0,0,0,0,0,0,0,
5755,485.212,485.212,0,0,0,0,0,0,0,0,1488,50,
5756,486.7,486.7,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5757,464.504,464.504,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5758,393.08,393.08,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5759,323.888,323.888,0,0,0,0,0,0,0,338.716,2976,100,
5760,262.26,262.26,0,0,0,0,0,0,0,0,2976,100,
5761,237.46,237.46,0,0,0,0,0,0,0,0,2976,100,
5762,213.032,213.032,0,0,0,0,0,0,0,0,2976,100,
5763,199.764,199.764,0,0,0,0,0,0,0,0,2976,100,
5764,186.992,186.992,0,0,0,0,0,0,0,0,0,0,
5765,173.228,173.228,0,0,0,0,0,0,0,0,0,0,
5766,196.54,196.54,0,0,0,0,0,0,0,0,0,0,
5767,219.604,219.604,0,0,0,0,0,0,0,0,0,0,
5768,211.296,211.296,0,0,0,0,0,0,0,0,0,0,
5769,222.828,222.828,0,0,0,0,0,0,0,0,0,0,
5770,288.548,288.548,0,0,0,0,0,0,0,0,0,0,
5771,309.256,309.256,0,0,0,0,0,0,0,0,0,0,
5772,329.84,329.84,0,0,0,0,0,0,0,0,0,0,
5773,361.956,361.956,0,0,0,0,0,0,0,0,0,0,
5774,395.188,395.188,0,0,0,0,0,0,0,0,0,0,
5775,423.336,423.336,0,0,0,0,0,0,0,0,0,0,
5776,464.876,464.876,0,0,0,0,0,0,0,0,0,0,
5777,505.796,505.796,0,0,0,0,0,0,0,0,0,0,
5778,483.228,483.228,0,0,0,0,0,0,0,0,0,0,
5779,460.288,460.288,0,0,0,0,0,0,0,0,1488,50,
5780,456.32,456.32,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5781,443.176,443.176,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5782,378.944,378.944,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5783,308.14,308.14,0,0,0,0,0,0,0,338.716,2976,100,
5784,242.296,242.296,0,0,0,0,0,0,0,0,2976,100,
5785,214.024,214.024,0,0,0,0,0,0,0,0,2976,100,
5786,179.056,179.056,0,0,0,0,0,0,0,0,2976,100,
5787,164.176,164.176,0,0,0,0,0,0,0,0,2976,100,
5788,150.412,150.412,0,0,0,0,0,0,0,0,0,0,
5789,148.676,148.676,0,0,0,0,0,0,0,0,0,0,
5790,169.508,169.508,0,0,0,0,0,0,0,0,0,0,
5791,199.02,199.02,0,0,0,0,0,0,0,0,0,0,
5792,188.356,188.356,0,0,0,0,0,0,0,0,0,0,
5793,198.896,198.896,0,0,0,0,0,0,0,0,0,0,
5794,252.712,252.712,0,0,0,0,0,0,0,0,0,0,
5795,265.98,265.98,0,0,0,0,0,0,0,0,0,0,
5796,294.5,294.5,0,0,0,0,0,0,0,0,0,0,
5797,318.432,318.432,0,0,0,0,0,0,0,0,0,0,
5798,349.184,349.184,0,0,0,0,0,0,0,0,0,0,
5799,388.74,388.74,0,0,0,0,0,0,0,0,0,0,
5800,423.584,423.584,0,0,0,0,0,0,0,0,0,0,
5801,479.508,479.508,0,0,0,0,0,0,0,0,0,0,
5802,456.32,456.32,0,0,0,0,0,0,0,0,0,0,
5803,445.408,445.408,0,0,0,0,0,0,0,0,1488,50,
5804,412.796,412.796,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5805,407.216,407.216,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5806,350.796,350.796,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5807,286.564,286.564,0,0,0,0,0,0,0,338.716,2976,100,
5808,219.728,219.728,0,0,0,0,0,0,0,0,2976,100,
5809,188.604,188.604,0,0,0,0,0,0,0,0,2976,100,
5810,171.368,171.368,0,0,0,0,0,0,0,0,2976,100,
5811,145.452,145.452,0,0,0,0,0,0,0,0,2976,100,
5812,134.54,134.54,0,0,0,0,0,0,0,0,0,0,
5813,134.168,134.168,0,0,0,0,0,0,0,0,0,0,
5814,156.736,156.736,0,0,0,0,0,0,0,0,0,0,
5815,186.744,186.744,0,0,0,0,0,0,0,0,0,0,
5816,181.412,181.412,0,0,0,0,0,0,0,0,0,0,
5817,183.024,183.024,0,0,0,0,0,0,0,0,0,0,
5818,240.808,240.808,0,0,0,0,0,0,0,0,0,0,
5819,259.408,259.408,0,0,0,0,0,0,0,0,0,0,
5820,284.332,284.332,0,0,0,0,0,0,0,0,0,0,
5821,312.728,312.728,0,0,0,0,0,0,0,0,0,0,
5822,337.776,337.776,0,0,0,0,0,0,0,0,0,0,
5823,373.488,373.488,0,0,0,0,0,0,0,0,0,0,
5824,403.868,403.868,0,0,0,0,0,0,0,0,0,0,
5825,450.74,450.74,0,0,0,0,0,0,0,0,0,0,
5826,429.66,429.66,0,0,0,0,0,0,0,0,0,0,
5827,407.712,407.712,0,0,0,0,0,0,0,0,1488,50,
5828,378.696,378.696,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5829,358.856,358.856,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5830,310,310,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
5831,256.804,256.804,0,0,0,0,0,0,0,338.716,2976,100,
5832,205.84,205.84,0,0,0,0,0,0,0,0,2976,100,
5833,185.256,185.256,0,0,0,0,0,0,0,0,2976,100,
5834,176.08,176.08,0,0,0,0,0,0,0,0,2976,100,
5835,173.972,173.972,0,0,0,0,0,0,0,0,2976,100,
5836,176.08,176.08,0,0,0,0,0,0,0,0,0,0,
5837,178.56,178.56,0,0,0,0,0,0,0,0,0,0,
5838,220.224,220.224,0,0,0,0,0,0,0,0,0,0,
5839,244.528,244.528,0,0,0,0,0,0,0,0,0,0,
5840,241.18,241.18,0,0,0,0,0,0,0,0,0,0,
5841,255.192,255.192,0,0,0,0,0,0,0,0,0,0,
5842,312.108,312.108,0,0,0,0,0,0,0,0,0,0,
5843,326.616,326.616,0,0,0,0,0,0,0,0,0,0,
5844,345.092,345.092,0,0,0,0,0,0,0,0,0,0,
5845,381.796,381.796,0,0,0,0,0,0,0,0,0,0,
5846,418.004,418.004,0,0,0,0,0,0,0,0,0,0,
5847,457.436,457.436,0,0,0,0,0,0,0,0,0,0,
5848,488.808,488.808,0,0,0,0,0,0,0,0,0,0,
5849,554.28,554.28,0,0,0,0,0,0,0,0,0,0,
5850,534.44,534.44,0,0,0,0,0,0,0,0,0,0,
5851,510.632,510.632,0,0,0,0,0,0,0,0,1488,50,
5852,493.396,493.396,0,0,0,0,0,0,0,409.2,1876.74,63.0625,
5853,456.444,456.444,0,0,0,0,0,0,0,409.2,2265.48,76.125,
5854,385.392,385.392,0,0,0,0,0,0,0,409.2,2654.22,89.1875,
