Time step,Grid total load,Grid net load,s1 total load,
7923,55.8,55.8,55.8,
7924,54.932,54.932,54.932,
7925,61.132,61.132,61.132,
7926,84.196,84.196,84.196,
7927,114.576,114.576,114.576,
7928,107.136,107.136,107.136,
7929,91.016,91.016,91.016,
7930,91.512,91.512,91.512,
7931,92.628,92.628,92.628,
7932,89.652,89.652,89.652,
7933,88.66,88.66,88.66,
7934,96.472,96.472,96.472,
7935,111.352,111.352,111.352,
7936,126.108,126.108,126.108,
7937,154.628,154.628,154.628,
7938,198.152,198.152,198.152,
7939,213.9,213.9,213.9,
7940,203.484,612.684,612.684,
7941,183.768,592.968,592.968,
7942,148.676,557.876,557.876,
7943,113.336,452.052,452.052,
7944,76.508,76.508,76.508,
7945,63.116,63.116,63.116,
7946,57.412,57.412,57.412,
7947,55.8,55.8,55.8,
7948,55.304,55.304,55.304,
7949,61.876,61.876,61.876,
7950,84.692,84.692,84.692,
7951,114.948,114.948,114.948,
7952,107.136,107.136,107.136,
7953,91.016,91.016,91.016,
7954,91.512,91.512,91.512,
7955,92.628,92.628,92.628,
7956,93.992,93.992,93.992,
7957,106.888,106.888,106.888,
7958,128.092,128.092,128.092,
7959,140.988,140.988,140.988,
7960,163.556,163.556,163.556,
7961,193.316,193.316,193.316,
7962,240.436,240.436,240.436,
7963,245.396,245.396,245.396,
7964,228.78,637.98,637.98,
7965,199.64,608.84,608.84,
7966,154.504,563.704,563.704,
7967,113.336,452.052,452.052,
7968,76.508,76.508,76.508,
7969,63.116,63.116,63.116,
7970,57.412,57.412,57.412,
7971,55.8,55.8,55.8,
7972,54.684,54.684,54.684,
7973,60.264,60.264,60.264,
7974,81.096,81.096,81.096,
7975,113.46,113.46,113.46,
7976,107.136,107.136,107.136,
7977,91.016,91.016,91.016,
7978,91.512,91.512,91.512,
7979,92.628,92.628,92.628,
7980,89.652,89.652,89.652,
7981,88.66,88.66,88.66,
7982,114.576,114.576,114.576,
7983,133.92,133.92,133.92,
7984,144.584,144.584,144.584,
7985,158.348,158.348,158.348,
7986,198.152,198.152,198.152,
7987,213.9,213.9,213.9,
7988,203.484,612.684,612.684,
7989,183.768,592.968,592.968,
7990,148.676,557.876,557.876,
7991,113.336,452.052,452.052,
7992,77.376,77.376,77.376,
7993,63.612,63.612,63.612,
7994,57.66,57.66,57.66,
7995,55.924,55.924,55.924,
7996,56.048,56.048,56.048,
7997,62.992,62.992,62.992,
7998,86.552,86.552,86.552,
7999,118.296,118.296,118.296,
8000,111.228,111.228,111.228,
8001,96.596,96.596,96.596,
8002,97.836,97.836,97.836,
8003,99.2,99.2,99.2,
8004,95.604,95.604,95.604,
8005,101.556,101.556,101.556,
8006,118.172,118.172,118.172,
8007,134.664,134.664,134.664,
8008,153.388,153.388,153.388,
8009,175.212,175.212,175.212,
8010,223.324,223.324,223.324,
8011,232.872,232.872,232.872,
8012,210.676,619.876,619.876,
8013,188.232,597.432,597.432,
8014,152.272,561.472,561.472,
8015,115.32,454.036,454.036,
8016,85.064,85.064,85.064,
8017,70.68,70.68,70.68,
8018,64.728,64.728,64.728,
8019,62.744,62.744,62.744,
8020,62.124,62.124,62.124,
8021,69.812,69.812,69.812,
8022,97.216,97.216,97.216,
8023,135.284,135.284,135.284,
8024,126.48,126.48,126.48,
8025,105.648,105.648,105.648,
8026,106.392,106.392,106.392,
8027,107.756,107.756,107.756,
8028,103.912,103.912,103.912,
8029,102.92,102.92,102.92,
8030,101.556,101.556,101.556,
8031,108.128,108.128,108.128,
8032,129.332,129.332,129.332,
8033,175.212,175.212,175.212,
8034,223.2,223.2,223.2,
8035,238.576,238.576,238.576,
8036,223.944,633.144,633.144,
8037,202.244,611.444,611.444,
8038,164.176,573.376,573.376,
8039,125.24,463.956,463.956,
8040,84.196,84.196,84.196,
8041,70.184,70.184,70.184,
8042,64.356,64.356,64.356,
8043,62.496,62.496,62.496,
8044,61.008,61.008,61.008,
8045,68.324,68.324,68.324,
8046,95.108,95.108,95.108,
8047,131.688,131.688,131.688,
8048,122.388,122.388,122.388,
8049,99.944,99.944,99.944,
8050,99.944,99.944,99.944,
8051,101.184,101.184,101.184,
8052,97.96,97.96,97.96,
8053,97.464,97.464,97.464,
8054,96.968,96.968,96.968,
8055,103.168,103.168,103.168,
8056,124.868,124.868,124.868,
8057,170.748,170.748,170.748,
8058,218.86,218.86,218.86,
8059,234.236,234.236,234.236,
8060,219.48,628.68,628.68,
8061,197.904,607.104,607.104,
8062,160.58,569.78,569.78,
8063,123.256,461.972,461.972,
8064,84.196,84.196,84.196,
8065,70.184,70.184,70.184,
8066,64.356,64.356,64.356,
8067,62.496,62.496,62.496,
8068,60.884,60.884,60.884,
8069,67.332,67.332,67.332,
8070,94.364,94.364,94.364,
8071,131.316,131.316,131.316,
8072,122.388,122.388,122.388,
8073,99.944,99.944,99.944,
8074,99.944,99.944,99.944,
8075,101.184,101.184,101.184,
8076,97.96,97.96,97.96,
8077,97.464,97.464,97.464,
8078,96.968,96.968,96.968,
8079,103.168,103.168,103.168,
8080,124.868,124.868,124.868,
8081,170.748,170.748,170.748,
8082,218.86,218.86,218.86,
8083,234.236,234.236,234.236,
8084,219.48,628.68,628.68,
8085,197.904,607.104,607.104,
8086,160.58,569.78,569.78,
8087,123.256,461.972,461.972,
8088,84.196,84.196,84.196,
8089,70.184,70.184,70.184,
8090,64.356,64.356,64.356,
8091,62.496,62.496,62.496,
8092,60.884,60.884,60.884,
8093,67.332,67.332,67.332,
8094,91.636,91.636,91.636,
8095,130.448,130.448,130.448,
8096,122.388,122.388,122.388,
8097,99.944,99.944,99.944,
8098,101.804,101.804,101.804,
8099,102.92,102.92,102.92,
8100,100.068,100.068,100.068,
8101,99.696,99.696,99.696,
8102,99.572,99.572,99.572,
8103,105.276,105.276,105.276,
8104,127.844,127.844,127.844,
8105,174.716,174.716,174.716,
8106,220.472,220.472,220.472,
8107,235.724,235.724,235.724,
8108,221.588,630.788,630.788,
8109,200.756,609.956,609.956,
8110,164.796,573.996,573.996,
8111,128.836,467.552,467.552,
8112,91.14,91.14,91.14,
8113,77.872,77.872,77.872,
8114,73.036,73.036,73.036,
8115,71.92,71.92,71.92,
8116,70.804,70.804,70.804,
8117,77.252,77.252,77.252,
8118,104.284,104.284,104.284,
8119,139.376,139.376,139.376,
8120,128.092,128.092,128.092,
8121,102.548,102.548,102.548,
8122,101.804,101.804,101.804,
8123,101.184,101.184,101.184,
8124,97.96,97.96,97.96,
8125,97.464,97.464,97.464,
8126,96.968,96.968,96.968,
8127,103.168,103.168,103.168,
8128,124.868,124.868,124.868,
8129,170.748,170.748,170.748,
8130,218.86,218.86,218.86,
8131,234.236,234.236,234.236,
8132,219.48,628.68,628.68,
8133,197.904,607.104,607.104,
8134,160.58,569.78,569.78,
8135,123.752,462.468,462.468,
8136,86.552,86.552,86.552,
8137,74.028,74.028,74.028,
8138,69.688,69.688,69.688,
8139,69.068,69.068,69.068,
8140,68.572,68.572,68.572,
8141,75.764,75.764,75.764,
8142,102.796,102.796,102.796,
8143,137.888,137.888,137.888,
8144,126.976,126.976,126.976,
8145,101.308,101.308,101.308,
8146,100.564,100.564,100.564,
8147,101.184,101.184,101.184,
8148,97.96,97.96,97.96,
8149,97.464,97.464,97.464,
8150,96.968,96.968,96.968,
8151,103.168,103.168,103.168,
8152,124.868,124.868,124.868,
8153,170.748,170.748,170.748,
8154,218.86,218.86,218.86,
8155,234.236,234.236,234.236,
8156,219.48,628.68,628.68,
8157,197.904,607.104,607.104,
8158,160.58,569.78,569.78,
8159,123.256,461.972,461.972,
8160,85.188,85.188,85.188,
8161,72.168,72.168,72.168,
8162,68.2,68.2,68.2,
8163,67.332,67.332,67.332,
8164,66.836,66.836,66.836,
8165,74.524,74.524,74.524,
8166,102.3,102.3,102.3,
8167,139.748,139.748,139.748,
8168,130.448,130.448,130.448,
8169,106.64,106.64,106.64,
8170,106.392,106.392,106.392,
8171,107.756,107.756,107.756,
8172,103.912,103.912,103.912,
8173,102.92,102.92,102.92,
8174,101.556,101.556,101.556,
8175,108.128,108.128,108.128,
8176,129.332,129.332,129.332,
8177,175.212,175.212,175.212,
8178,223.2,223.2,223.2,
8179,238.576,238.576,238.576,
8180,223.944,633.144,633.144,
8181,202.244,611.444,611.444,
8182,164.176,573.376,573.376,
8183,125.24,463.956,463.956,
8184,85.064,85.064,85.064,
8185,70.68,70.68,70.68,
8186,64.728,64.728,64.728,
8187,62.744,62.744,62.744,
8188,62.496,62.496,62.496,
8189,69.812,69.812,69.812,
8190,96.596,96.596,96.596,
8191,135.532,135.532,135.532,
8192,126.604,126.604,126.604,
8193,105.648,105.648,105.648,
8194,106.392,106.392,106.392,
8195,107.756,107.756,107.756,
8196,103.912,103.912,103.912,
8197,102.92,102.92,102.92,
8198,101.556,101.556,101.556,
8199,108.128,108.128,108.128,
8200,129.332,129.332,129.332,
8201,175.212,175.212,175.212,
8202,223.2,223.2,223.2,
8203,238.576,238.576,238.576,
8204,223.944,633.144,633.144,
8205,202.244,611.444,611.444,
8206,164.176,573.376,573.376,
8207,125.24,463.956,463.956,
8208,84.196,84.196,84.196,
8209,70.184,70.184,70.184,
8210,65.1,65.1,65.1,
8211,64.976,64.976,64.976,
8212,64.356,64.356,64.356,
8213,71.672,71.672,71.672,
8214,98.952,98.952,98.952,
8215,135.532,135.532,135.532,
8216,124.248,124.248,124.248,
8217,99.944,99.944,99.944,
8218,99.944,99.944,99.944,
8219,101.184,101.184,101.184,
8220,97.96,97.96,97.96,
8221,97.464,97.464,97.464,
8222,96.968,96.968,96.968,
8223,103.168,103.168,103.168,
8224,124.868,124.868,124.868,
8225,170.748,170.748,170.748,
8226,218.86,218.86,218.86,
8227,234.236,234.236,234.236,
8228,219.48,628.68,628.68,
8229,197.904,607.104,607.104,
8230,160.58,569.78,569.78,
8231,123.256,461.972,461.972,
8232,84.196,84.196,84.196,
8233,70.184,70.184,70.184,
8234,64.604,64.604,64.604,
8235,63.736,63.736,63.736,
8236,63.736,63.736,63.736,
8237,70.432,70.432,70.432,
8238,97.34,97.34,97.34,
8239,134.292,134.292,134.292,
8240,125.364,125.364,125.364,
8241,103.912,103.912,103.912,
8242,101.804,101.804,101.804,
8243,101.184,101.184,101.184,
8244,97.96,97.96,97.96,
8245,97.464,97.464,97.464,
8246,96.968,96.968,96.968,
8247,103.168,103.168,103.168,
8248,124.868,124.868,124.868,
8249,170.748,170.748,170.748,
8250,218.86,218.86,218.86,
8251,234.236,234.236,234.236,
8252,219.48,628.68,628.68,
8253,197.904,607.104,607.104,
8254,160.58,569.78,569.78,
8255,124.372,463.088,463.088,
8256,87.296,87.296,87.296,
8257,74.524,74.524,74.524,
8258,69.44,69.44,69.44,
8259,69.068,69.068,69.068,
8260,67.704,67.704,67.704,
8261,74.276,74.276,74.276,
8262,100.688,100.688,100.688,
8263,137.02,137.02,137.02,
8264,129.332,129.332,129.332,
8265,106.888,106.888,106.888,
8266,109.12,109.12,109.12,
8267,108.128,108.128,108.128,
8268,104.532,104.532,104.532,
8269,104.532,104.532,104.532,
8270,104.284,104.284,104.284,
8271,110.236,110.236,110.236,
8272,130.82,130.82,130.82,
8273,179.304,179.304,179.304,
8274,224.316,224.316,224.316,
8275,239.692,239.692,239.692,
8276,225.308,634.508,634.508,
8277,204.104,613.304,613.304,
8278,167.4,576.6,576.6,
8279,130.944,469.66,469.66,
8280,93,93,93,
8281,79.484,79.484,79.484,
8282,74.648,74.648,74.648,
8283,73.284,73.284,73.284,
8284,71.796,71.796,71.796,
8285,78.244,78.244,78.244,
8286,104.532,104.532,104.532,
8287,140.12,140.12,140.12,
8288,131.564,131.564,131.564,
8289,108.5,108.5,108.5,
8290,109.368,109.368,109.368,
8291,104.16,104.16,104.16,
8292,98.704,98.704,98.704,
8293,97.464,97.464,97.464,
8294,96.968,96.968,96.968,
8295,103.168,103.168,103.168,
8296,124.868,124.868,124.868,
8297,172.98,172.98,172.98,
8298,219.604,219.604,219.604,
8299,235.6,235.6,235.6,
8300,222.208,631.408,631.408,
8301,201.872,611.072,611.072,
8302,166.284,575.484,575.484,
8303,130.696,469.412,469.412,
8304,93.124,93.124,93.124,
8305,80.352,80.352,80.352,
8306,75.764,75.764,75.764,
8307,74.524,74.524,74.524,
8308,74.152,74.152,74.152,
8309,81.096,81.096,81.096,
8310,107.88,107.88,107.88,
8311,142.848,142.848,142.848,
8312,131.812,131.812,131.812,
8313,106.144,106.144,106.144,
8314,105.524,105.524,105.524,
8315,101.928,101.928,101.928,
8316,97.96,97.96,97.96,
8317,97.464,97.464,97.464,
8318,96.968,96.968,96.968,
8319,103.168,103.168,103.168,
8320,124.868,124.868,124.868,
8321,170.872,170.872,170.872,
8322,218.86,218.86,218.86,
8323,234.484,234.484,234.484,
8324,220.348,629.548,629.548,
8325,200.632,609.832,609.832,
8326,165.292,574.492,574.492,
8327,129.828,468.544,468.544,
8328,93.62,93.62,93.62,
8329,81.096,81.096,81.096,
8330,76.26,76.26,76.26,
8331,75.516,75.516,75.516,
8332,74.772,74.772,74.772,
8333,81.716,81.716,81.716,
8334,110.112,110.112,110.112,
8335,145.948,145.948,145.948,
8336,136.152,136.152,136.152,
8337,111.6,111.6,111.6,
8338,112.096,112.096,112.096,
8339,108.996,108.996,108.996,
8340,104.532,104.532,104.532,
8341,102.92,102.92,102.92,
8342,101.556,101.556,101.556,
8343,108.128,108.128,108.128,
8344,129.332,129.332,129.332,
8345,175.832,175.832,175.832,
8346,223.2,223.2,223.2,
8347,238.576,238.576,238.576,
8348,224.564,633.764,633.764,
8349,203.732,612.932,612.932,
8350,167.028,576.228,576.228,
8351,129.952,468.668,468.668,
8352,91.264,91.264,91.264,
8353,77.252,77.252,77.252,
8354,72.54,72.54,72.54,
8355,71.3,71.3,71.3,
8356,70.308,70.308,70.308,
8357,77.252,77.252,77.252,
8358,105.276,105.276,105.276,
8359,142.848,142.848,142.848,
8360,133.3,133.3,133.3,
8361,110.112,110.112,110.112,
8362,110.732,110.732,110.732,
8363,109.616,109.616,109.616,
8364,103.912,103.912,103.912,
8365,102.92,102.92,102.92,
8366,101.556,101.556,101.556,
8367,108.128,108.128,108.128,
8368,129.332,129.332,129.332,
8369,176.328,176.328,176.328,
8370,223.2,223.2,223.2,
8371,238.948,238.948,238.948,
8372,225.06,634.26,634.26,
8373,204.972,614.172,614.172,
8374,168.64,577.84,577.84,
8375,131.068,469.784,469.784,
8376,92.132,92.132,92.132,
8377,79.732,79.732,79.732,
8378,75.144,75.144,75.144,
8379,74.648,74.648,74.648,
8380,73.904,73.904,73.904,
8381,80.352,80.352,80.352,
8382,107.632,107.632,107.632,
8383,143.22,143.22,143.22,
8384,131.936,131.936,131.936,
8385,106.392,106.392,106.392,
8386,106.02,106.02,106.02,
8387,102.548,102.548,102.548,
8388,97.96,97.96,97.96,
8389,97.464,97.464,97.464,
8390,96.968,96.968,96.968,
8391,103.168,103.168,103.168,
8392,124.868,124.868,124.868,
8393,170.748,170.748,170.748,
8394,218.86,218.86,218.86,
8395,234.236,234.236,234.236,
8396,219.604,628.804,628.804,
8397,199.392,608.592,608.592,
8398,163.928,573.128,573.128,
8399,128.712,467.428,467.428,
8400,91.264,91.264,91.264,
8401,79.112,79.112,79.112,
8402,74.4,74.4,74.4,
8403,73.532,73.532,73.532,
8404,73.16,73.16,73.16,
8405,80.104,80.104,80.104,
8406,107.136,107.136,107.136,
8407,142.352,142.352,142.352,
8408,130.572,130.572,130.572,
8409,105.276,105.276,105.276,
8410,104.408,104.408,104.408,
8411,101.184,101.184,101.184,
8412,97.96,97.96,97.96,
8413,97.464,97.464,97.464,
8414,96.968,96.968,96.968,
8415,103.168,103.168,103.168,
8416,124.868,124.868,124.868,
8417,170.748,170.748,170.748,
8418,218.86,218.86,218.86,
8419,234.236,234.236,234.236,
8420,219.48,628.68,628.68,
8421,197.904,607.104,607.104,
8422,161.448,570.648,570.648,
8423,125.984,464.7,464.7,
8424,89.156,89.156,89.156,
8425,76.88,76.88,76.88,
8426,72.788,72.788,72.788,
8427,71.796,71.796,71.796,
8428,71.3,71.3,71.3,
8429,78.244,78.244,78.244,
8430,105.276,105.276,105.276,
8431,141.36,141.36,141.36,
8432,130.324,130.324,130.324,
8433,104.284,104.284,104.284,
8434,103.292,103.292,103.292,
8435,101.184,101.184,101.184,
8436,97.96,97.96,97.96,
8437,97.464,97.464,97.464,
8438,96.968,96.968,96.968,
8439,103.168,103.168,103.168,
8440,124.868,124.868,124.868,
8441,170.748,170.748,170.748,
8442,218.86,218.86,218.86,
8443,234.236,234.236,234.236,
8444,219.48,628.68,628.68,
8445,197.904,607.104,607.104,
8446,160.58,569.78,569.78,
8447,124.62,463.336,463.336,
8448,88.04,88.04,88.04,
8449,75.516,75.516,75.516,
8450,71.548,71.548,71.548,
8451,70.804,70.804,70.804,
8452,70.06,70.06,70.06,
8453,77.624,77.624,77.624,
8454,105.028,105.028,105.028,
8455,140.988,140.988,140.988,
8456,129.332,129.332,129.332,
8457,102.92,102.92,102.92,
8458,101.308,101.308,101.308,
8459,101.184,101.184,101.184,
8460,97.96,97.96,97.96,
8461,97.464,97.464,97.464,
8462,96.968,96.968,96.968,
8463,103.168,103.168,103.168,
8464,124.868,124.868,124.868,
8465,170.748,170.748,170.748,
8466,218.86,218.86,218.86,
8467,234.236,234.236,234.236,
8468,219.48,628.68,628.68,
8469,197.904,607.104,607.104,
8470,160.58,569.78,569.78,
8471,123.256,461.972,461.972,
8472,84.196,84.196,84.196,
8473,70.184,70.184,70.184,
8474,64.356,64.356,64.356,
8475,62.992,62.992,62.992,
8476,63.116,63.116,63.116,
8477,69.44,69.44,69.44,
8478,96.1,96.1,96.1,
8479,132.928,132.928,132.928,
8480,123.628,123.628,123.628,
8481,99.944,99.944,99.944,
8482,99.944,99.944,99.944,
8483,101.184,101.184,101.184,
8484,97.96,97.96,97.96,
8485,97.464,97.464,97.464,
8486,96.968,96.968,96.968,
8487,103.168,103.168,103.168,
8488,124.868,124.868,124.868,
8489,170.748,170.748,170.748,
8490,218.86,218.86,218.86,
8491,234.236,234.236,234.236,
8492,219.48,628.68,628.68,
8493,197.904,607.104,607.104,
8494,160.58,569.78,569.78,
8495,123.256,461.972,461.972,
8496,85.064,85.064,85.064,
8497,70.68,70.68,70.68,
8498,64.728,64.728,64.728,
8499,63.86,63.86,63.86,
8500,62.744,62.744,62.744,
8501,70.432,70.432,70.432,
8502,97.464,97.464,97.464,
8503,136.152,136.152,136.152,
8504,127.72,127.72,127.72,
8505,105.648,105.648,105.648,
8506,106.392,106.392,106.392,
8507,107.756,107.756,107.756,
8508,103.912,103.912,103.912,
8509,102.92,102.92,102.92,
8510,101.556,101.556,101.556,
8511,108.128,108.128,108.128,
8512,129.332,129.332,129.332,
8513,175.212,175.212,175.212,
8514,223.2,223.2,223.2,
8515,238.576,238.576,238.576,
8516,223.944,633.144,633.144,
8517,202.244,611.444,611.444,
8518,164.176,573.376,573.376,
8519,125.24,463.956,463.956,
8520,81.22,81.22,81.22,
8521,70.68,70.68,70.68,
8522,67.828,67.828,67.828,
8523,68.2,68.2,68.2,
8524,67.084,67.084,67.084,
8525,73.284,73.284,73.284,
8526,97.092,97.092,97.092,
8527,127.224,127.224,127.224,
8528,109.368,109.368,109.368,
8529,76.508,76.508,76.508,
8530,72.416,72.416,72.416,
8531,70.68,70.68,70.68,
8532,70.06,70.06,70.06,
8533,71.92,71.92,71.92,
8534,75.392,75.392,75.392,
8535,80.104,80.104,80.104,
8536,103.912,103.912,103.912,
8537,149.668,149.668,149.668,
8538,197.408,197.408,197.408,
8539,211.792,211.792,211.792,
8540,197.656,606.856,606.856,
8541,176.204,585.404,585.404,
8542,143.468,552.668,552.668,
8543,115.568,454.284,454.284,
8544,84.196,84.196,84.196,
8545,73.16,73.16,73.16,
8546,69.688,69.688,69.688,
8547,69.564,69.564,69.564,
8548,68.076,68.076,68.076,
8549,74.028,74.028,74.028,
8550,97.092,97.092,97.092,
8551,127.348,127.348,127.348,
8552,111.104,111.104,111.104,
8553,78.988,78.988,78.988,
8554,76.88,76.88,76.88,
8555,75.02,75.02,75.02,
8556,72.912,72.912,72.912,
8557,73.408,73.408,73.408,
8558,76.632,76.632,76.632,
8559,80.104,80.104,80.104,
8560,103.912,103.912,103.912,
8561,150.536,150.536,150.536,
8562,197.408,197.408,197.408,
8563,211.792,211.792,211.792,
8564,198.152,607.352,607.352,
8565,177.816,587.016,587.016,
8566,147.064,556.264,556.264,
8567,118.792,457.508,457.508,
8568,86.304,86.304,86.304,
8569,75.144,75.144,75.144,
8570,71.176,71.176,71.176,
8571,71.424,71.424,71.424,
8572,69.936,69.936,69.936,
8573,76.012,76.012,76.012,
8574,99.448,99.448,99.448,
8575,128.96,128.96,128.96,
8576,110.98,110.98,110.98,
8577,77.5,77.5,77.5,
8578,73.284,73.284,73.284,
8579,70.68,70.68,70.68,
8580,70.06,70.06,70.06,
8581,71.92,71.92,71.92,
8582,75.392,75.392,75.392,
8583,80.104,80.104,80.104,
8584,103.912,103.912,103.912,
8585,149.668,149.668,149.668,
8586,197.408,197.408,197.408,
8587,211.792,211.792,211.792,
8588,197.656,606.856,606.856,
8589,176.204,585.404,585.404,
8590,143.468,552.668,552.668,
8591,115.32,454.036,454.036,
8592,83.948,83.948,83.948,
8593,72.912,72.912,72.912,
8594,69.564,69.564,69.564,
8595,70.556,70.556,70.556,
8596,69.44,69.44,69.44,
8597,75.64,75.64,75.64,
8598,99.82,99.82,99.82,
8599,129.084,129.084,129.084,
8600,110.732,110.732,110.732,
8601,77.5,77.5,77.5,
8602,73.284,73.284,73.284,
8603,70.68,70.68,70.68,
8604,70.06,70.06,70.06,
8605,71.92,71.92,71.92,
8606,75.392,75.392,75.392,
8607,80.104,80.104,80.104,
8608,103.912,103.912,103.912,
8609,149.668,149.668,149.668,
8610,197.408,197.408,197.408,
8611,211.792,211.792,211.792,
8612,197.656,606.856,606.856,
8613,176.204,585.404,585.404,
8614,144.212,553.412,553.412,
8615,116.436,455.152,455.152,
8616,88.784,88.784,88.784,
8617,76.632,76.632,76.632,
8618,72.54,72.54,72.54,
8619,71.92,71.92,71.92,
8620,71.548,71.548,71.548,
8621,79.112,79.112,79.112,
8622,106.392,106.392,106.392,
8623,141.732,141.732,141.732,
8624,130.944,130.944,130.944,
8625,104.532,104.532,104.532,
8626,103.416,103.416,103.416,
8627,101.184,101.184,101.184,
8628,97.96,97.96,97.96,
8629,97.464,97.464,97.464,
8630,96.968,96.968,96.968,
8631,103.168,103.168,103.168,
8632,124.868,124.868,124.868,
8633,170.748,170.748,170.748,
8634,218.86,218.86,218.86,
8635,234.236,234.236,234.236,
8636,219.48,628.68,628.68,
8637,197.904,607.104,607.104,
8638,160.58,569.78,569.78,
8639,123.628,462.344,462.344,
8640,86.676,86.676,86.676,
8641,74.648,74.648,74.648,
8642,69.936,69.936,69.936,
8643,69.688,69.688,69.688,
8644,69.44,69.44,69.44,
8645,76.136,76.136,76.136,
8646,103.664,103.664,103.664,
8647,139.996,139.996,139.996,
8648,129.208,129.208,129.208,
8649,103.912,103.912,103.912,
8650,102.424,102.424,102.424,
8651,101.184,101.184,101.184,
8652,97.96,97.96,97.96,
8653,97.464,97.464,97.464,
8654,96.968,96.968,96.968,
