Time step,Grid total load,Grid net load,Strata 1 total load,Strata 2 total load,
7060,0.886,0.886,0.443,0.443,
7061,0.98,0.98,0.49,0.49,
7062,1.36,1.36,0.68,0.68,
7063,2.006,2.006,1.003,1.003,
7064,1.876,1.876,0.938,0.938,
7065,1.68,-2.21138,-0.570433,-1.64095,
7066,2.042,-5.01256,-2.2166,-2.79596,
7067,2.488,-5.36144,-2.3584,-3.00304,
7068,2.834,-5.51224,-2.4134,-3.09884,
7069,3.232,-4.56776,-1.9636,-2.60416,
7070,3.606,-2.88966,-1.1781,-1.71156,
7071,4.044,-0.38994,-0.0129,-0.37704,
7072,4.274,0,0,0,
7073,4.544,0,0,0,
7074,4.698,4.698,2.349,2.349,
7075,4.922,4.922,2.461,2.461,
7076,5.046,11.646,5.823,5.823,
7077,4.544,11.144,5.572,5.572,
7078,3.722,10.322,5.161,5.161,
7079,2.86,8.452,4.16158,4.29042,
7080,2.02,2.02,1.01,1.01,
7081,1.066,1.066,0.533,0.533,
7082,1.36,1.36,0.68,0.68,
7083,1.276,1.276,0.638,0.638,
7084,1.176,1.176,0.588,0.588,
7085,1.2,1.2,0.6,0.6,
7086,1.492,1.492,0.746,0.746,
7087,2.312,2.312,1.156,1.156,
7088,1.844,1.844,0.922,0.922,
7089,1.482,-1.94859,-0.413511,-1.53508,
7090,2.234,-4.87024,-2.1434,-2.72684,
7091,2.726,-5.4091,-2.3705,-3.0386,
7092,3.256,-5.05298,-2.1853,-2.86768,
7093,3.694,-3.99398,-1.6813,-2.31268,
7094,4.074,-2.18568,-0.8358,-1.34988,
7095,4.554,-0.02124,0,-0.02124,
7096,4.78,0,0,0,
7097,5.154,0,0,0,
7098,5.132,5.132,2.566,2.566,
7099,5.27,5.27,2.635,2.635,
7100,5.29,11.89,5.945,5.945,
7101,4.704,11.304,5.652,5.652,
7102,3.8,10.4,5.2,5.2,
7103,2.572,8.164,4.01758,4.14642,
7104,1.664,1.664,0.832,0.832,
7105,1.626,1.626,0.813,0.813,
7106,1.406,1.406,0.703,0.703,
7107,1.282,1.282,0.641,0.641,
7108,1.114,1.114,0.557,0.557,
7109,1.148,1.148,0.574,0.574,
7110,1.384,1.384,0.692,0.692,
7111,2.22,2.22,1.11,1.11,
7112,2.098,2.098,1.049,1.049,
7113,1.982,0.000117827,0.752722,-0.752604,
7114,2.358,-4.83318,-2.1213,-2.71188,
7115,2.846,-5.30152,-2.3162,-2.98532,
7116,3.282,-5.05182,-2.1837,-2.86812,
7117,3.818,-3.9445,-1.6535,-2.291,
7118,4.274,-2.19682,-0.8327,-1.36412,
7119,4.762,0,0,0,
7120,5.04,0,0,0,
7121,5.336,0,0,0,
7122,5.264,5.264,2.632,2.632,
7123,5.338,5.338,2.669,2.669,
7124,5.342,11.942,5.971,5.971,
7125,4.74,11.34,5.67,5.67,
7126,3.826,10.426,5.213,5.213,
7127,2.964,8.556,4.21358,4.34242,
7128,2.094,2.094,1.047,1.047,
7129,1.07,1.07,0.535,0.535,
7130,0.928,0.928,0.464,0.464,
7131,0.902,0.902,0.451,0.451,
7132,0.886,0.886,0.443,0.443,
7133,0.98,0.98,0.49,0.49,
7134,1.36,1.36,0.68,0.68,
7135,2.006,2.006,1.003,1.003,
7136,1.844,1.844,0.922,0.922,
7137,1.482,1.27559,0.741,0.534595,
7138,1.692,-2.44147,-0.431467,-2.01,
7139,2.194,-4.5749,-2.0095,-2.5654,
7140,2.628,-1.70658,-0.6753,-1.03128,
7141,2.812,-0.24332,0.0038,-0.24712,
7142,2.85,-1.78266,-0.7011,-1.08156,
7143,3.158,-0.08756,0,-0.08756,
7144,3.27,0,0,0,
7145,3.59,0,0,0,
7146,3.206,3.206,1.603,1.603,
7147,3.598,3.598,1.799,1.799,
7148,3.594,10.194,5.097,5.097,
7149,3.024,9.624,4.812,4.812,
7150,2.402,9.002,4.501,4.501,
7151,1.832,7.424,3.64758,3.77642,
7152,1.236,1.236,0.618,0.618,
7153,1.03,1.03,0.515,0.515,
7154,0.934,0.934,0.467,0.467,
7155,0.904,0.904,0.452,0.452,
7156,0.892,0.892,0.446,0.446,
7157,0.988,0.988,0.494,0.494,
7158,1.382,1.382,0.691,0.691,
7159,2.048,2.048,1.024,1.024,
7160,1.91,1.91,0.955,0.955,
7161,1.574,-2.79497,-0.791444,-2.00352,
7162,1.574,-5.5054,-2.462,-3.0434,
7163,1.706,-6.39184,-2.8634,-3.52844,
7164,2,-6.30898,-2.8133,-3.49568,
7165,2.282,-5.6047,-2.4785,-3.1262,
7166,2.598,-3.83556,-1.6536,-2.18196,
7167,2.958,-1.3269,-0.4875,-0.8394,
7168,3.122,0,0,0,
7169,3.384,0,0,0,
7170,3.688,3.688,1.844,1.844,
7171,3.99,3.99,1.995,1.995,
7172,4.172,10.772,5.386,5.386,
7173,3.73,10.33,5.165,5.165,
7174,2.926,9.526,4.763,4.763,
7175,2.132,7.724,3.79758,3.92642,
7176,1.334,1.334,0.667,0.667,
7177,1.25,1.25,0.625,0.625,
7178,0.934,0.934,0.467,0.467,
7179,0.904,0.904,0.452,0.452,
7180,0.892,0.892,0.446,0.446,
7181,0.988,0.988,0.494,0.494,
7182,1.382,1.382,0.691,0.691,
7183,2.048,2.048,1.024,1.024,
7184,1.91,1.49903,0.955,0.544027,
7185,1.574,-3.80574,-1.56202,-2.24372,
7186,1.574,-5.60476,-2.5076,-3.09716,
7187,1.902,-6.25794,-2.7939,-3.46404,
7188,2.182,-6.2015,-2.7565,-3.445,
7189,2.478,-5.19756,-2.2836,-2.91396,
7190,2.82,-3.50178,-1.4913,-2.01048,
7191,2.912,-1.50952,-0.5732,-0.93632,
7192,2.94,0,0,0,
7193,3.104,0,0,0,
7194,3.484,3.484,1.742,1.742,
7195,3.776,3.776,1.888,1.888,
7196,4.006,10.606,5.303,5.303,
7197,3.548,10.148,5.074,5.074,
7198,2.812,9.412,4.706,4.706,
7199,1.992,7.584,3.72758,3.85642,
7200,1.236,1.236,0.618,0.618,
7201,1.022,1.022,0.511,0.511,
7202,0.928,0.928,0.464,0.464,
7203,0.902,0.902,0.451,0.451,
7204,0.886,0.886,0.443,0.443,
7205,0.98,0.98,0.49,0.49,
7206,1.36,1.36,0.68,0.68,
7207,2.006,2.006,1.003,1.003,
7208,1.844,1.21482,0.919311,0.295507,
7209,1.482,-4.06974,-1.8069,-2.26284,
7210,1.472,-5.75644,-2.5814,-3.17504,
7211,1.488,-6.74646,-3.0351,-3.71136,
7212,2.078,-6.3676,-2.837,-3.5306,
7213,2.524,-5.37512,-2.3632,-3.01192,
7214,2.932,-3.53882,-1.5037,-2.03512,
7215,3.028,-1.319,-0.481,-0.838,
7216,2.984,0,0,0,
7217,2.764,0,0,0,
7218,2.804,2.804,1.402,1.402,
7219,3.116,3.116,1.558,1.558,
7220,3.416,10.016,5.008,5.008,
7221,2.968,9.568,4.784,4.784,
7222,2.402,9.002,4.501,4.501,
7223,1.832,7.424,3.64758,3.77642,
7224,1.236,1.236,0.618,0.618,
7225,1.022,1.022,0.511,0.511,
7226,0.928,0.928,0.464,0.464,
7227,0.902,0.902,0.451,0.451,
7228,0.886,0.886,0.443,0.443,
7229,0.98,0.98,0.49,0.49,
7230,1.36,1.36,0.68,0.68,
7231,2.006,2.006,1.003,1.003,
7232,1.844,1.0694,0.838467,0.230937,
7233,1.482,-3.6723,-1.6245,-2.0478,
7234,1.472,-5.74402,-2.5757,-3.16832,
7235,1.81,-6.3872,-2.857,-3.5302,
7236,2.104,-5.7827,-2.5675,-3.2152,
7237,2.474,-5.48722,-2.4167,-3.07052,
7238,2.774,-3.73408,-1.5998,-2.13428,
7239,2.848,-1.499,-0.571,-0.928,
7240,2.896,0,0,0,
7241,2.944,0,0,0,
7242,3.282,3.282,1.641,1.641,
7243,3.588,3.588,1.794,1.794,
7244,3.79,10.39,5.195,5.195,
7245,3.38,9.98,4.99,4.99,
7246,2.666,9.266,4.633,4.633,
7247,1.914,7.506,3.68858,3.81742,
7248,1.236,1.236,0.618,0.618,
7249,1.022,1.022,0.511,0.511,
7250,0.928,0.928,0.464,0.464,
7251,0.902,0.902,0.451,0.451,
7252,0.886,0.886,0.443,0.443,
7253,0.98,0.98,0.49,0.49,
7254,1.36,1.36,0.68,0.68,
7255,2.006,2.006,1.003,1.003,
7256,1.844,1.19127,0.899078,0.292194,
7257,1.482,-3.90828,-1.7328,-2.17548,
7258,1.472,-5.4832,-2.456,-3.0272,
7259,1.488,-6.585,-2.961,-3.624,
7260,1.638,-6.32322,-2.8347,-3.48852,
7261,2.196,-5.5665,-2.4645,-3.102,
7262,2.466,-3.6198,-1.56,-2.0598,
7263,2.664,-1.54638,-0.6003,-0.94608,
7264,2.574,0,0,0,
7265,2.488,0,0,0,
7266,2.542,2.542,1.271,1.271,
7267,2.888,2.888,1.444,1.444,
7268,3.236,9.836,4.918,4.918,
7269,2.968,9.568,4.784,4.784,
7270,2.402,9.002,4.501,4.501,
7271,1.832,7.424,3.64758,3.77642,
7272,1.236,1.236,0.618,0.618,
7273,1.022,1.022,0.511,0.511,
7274,0.928,0.928,0.464,0.464,
7275,0.902,0.902,0.451,0.451,
7276,0.886,0.886,0.443,0.443,
7277,0.98,0.98,0.49,0.49,
7278,1.36,1.36,0.68,0.68,
7279,2.006,2.006,1.003,1.003,
7280,1.844,1.844,0.922,0.922,
7281,1.482,-1.29854,-0.293644,-1.00489,
7282,1.472,-4.96156,-2.2166,-2.74496,
7283,1.858,-5.74304,-2.5594,-3.18364,
7284,2.262,-6.13392,-2.7222,-3.41172,
7285,2.674,-3.98312,-1.7182,-2.26492,
7286,2.884,-1.7735,-0.6955,-1.078,
7287,2.89,-0.3392,-0.037,-0.3022,
7288,3.022,0,0,0,
7289,3.182,0,0,0,
7290,3.562,3.562,1.781,1.781,
7291,3.902,3.902,1.951,1.951,
7292,4.126,10.726,5.363,5.363,
7293,3.738,10.338,5.169,5.169,
7294,3.022,9.622,4.811,4.811,
7295,2.3,7.892,3.88158,4.01042,
7296,1.234,1.234,0.617,0.617,
7297,1.018,1.018,0.509,0.509,
7298,0.926,0.926,0.463,0.463,
7299,0.9,0.9,0.45,0.45,
7300,0.882,0.882,0.441,0.441,
7301,0.972,0.972,0.486,0.486,
7302,1.298,1.298,0.649,0.649,
7303,1.83,1.83,0.915,0.915,
7304,1.728,1.728,0.864,0.864,
7305,1.468,-2.02097,-0.5725,-1.44847,
7306,1.476,-5.25564,-2.3514,-2.90424,
7307,2.006,-5.446,-2.417,-3.029,
7308,2.558,-5.42806,-2.3861,-3.04196,
7309,2.848,-4.61642,-2.0017,-2.61472,
7310,3.164,-2.97148,-1.2338,-1.73768,
7311,3.2,-1.06006,-0.3551,-0.70496,
7312,3.202,0,0,0,
7313,3.232,0,0,0,
7314,3.796,3.796,1.898,1.898,
7315,3.828,3.828,1.914,1.914,
7316,3.464,10.064,5.032,5.032,
7317,2.964,9.564,4.782,4.782,
7318,2.398,8.998,4.499,4.499,
7319,1.828,7.42,3.64558,3.77442,
7320,1.248,1.248,0.624,0.624,
7321,1.026,1.026,0.513,0.513,
7322,0.93,0.93,0.465,0.465,
7323,0.902,0.902,0.451,0.451,
7324,0.888,0.888,0.444,0.444,
7325,0.98,0.98,0.49,0.49,
7326,1.32,1.32,0.66,0.66,
7327,1.872,1.872,0.936,0.936,
7328,1.794,1.794,0.897,0.897,
7329,1.558,-2.90734,-0.965922,-1.94142,
7330,1.578,-3.73776,-1.6506,-2.08716,
7331,1.88,-4.97584,-2.2064,-2.76944,
7332,2.01,-4.43598,-1.9533,-2.48268,
7333,2.236,-3.974,-1.732,-2.242,
7334,2.464,-3.27404,-1.4014,-1.87264,
7335,2.598,-0.99138,-0.3483,-0.64308,
7336,2.758,0,0,0,
7337,3.158,0,0,0,
7338,3.92,3.92,1.96,1.96,
7339,4.064,4.064,2.032,2.032,
7340,3.798,10.398,5.199,5.199,
7341,3.314,9.914,4.957,4.957,
7342,2.61,9.21,4.605,4.605,
7343,1.86,7.452,3.66158,3.79042,
7344,1.248,1.248,0.624,0.624,
7345,1.026,1.026,0.513,0.513,
7346,0.93,0.93,0.465,0.465,
7347,0.902,0.902,0.451,0.451,
7348,0.888,0.888,0.444,0.444,
7349,0.98,0.98,0.49,0.49,
7350,1.32,1.32,0.66,0.66,
7351,1.872,1.872,0.936,0.936,
7352,1.794,1.794,0.897,0.897,
7353,1.558,0.293375,0.480367,-0.186992,
7354,1.578,-3.10434,-1.3599,-1.74444,
7355,1.6,-1.46774,-0.6079,-0.85984,
7356,1.542,-2.8671,-1.2525,-1.6146,
7357,1.7,-4.16224,-1.8404,-2.32184,
7358,1.716,-1.8237,-0.7665,-1.0572,
7359,1.828,-0.03352,0,-0.03352,
7360,2.204,0,0,0,
7361,2.722,0,0,0,
7362,3.496,3.496,1.748,1.748,
7363,3.75,3.75,1.875,1.875,
7364,3.534,10.134,5.067,5.067,
7365,3.14,9.74,4.87,4.87,
7366,2.456,9.056,4.528,4.528,
7367,1.86,7.452,3.66158,3.79042,
7368,1.234,1.234,0.617,0.617,
7369,1.018,1.018,0.509,0.509,
7370,0.926,0.926,0.463,0.463,
7371,0.9,0.9,0.45,0.45,
7372,0.882,0.882,0.441,0.441,
7373,0.972,0.972,0.486,0.486,
7374,1.298,1.298,0.649,0.649,
7375,1.83,1.83,0.915,0.915,
7376,1.728,1.72385,0.864,0.859849,
7377,1.468,-2.76108,-0.907878,-1.8532,
7378,1.476,-4.89546,-2.1861,-2.70936,
7379,1.494,-5.87106,-2.6331,-3.23796,
7380,1.446,-6.04326,-2.7141,-3.32916,
7381,1.756,-4.5782,-2.029,-2.5492,
7382,2.17,-3.14576,-1.3546,-1.79116,
7383,2.188,-1.31444,-0.5134,-0.80104,
7384,2.486,0,0,0,
7385,2.786,0,0,0,
7386,3.532,3.532,1.766,1.766,
7387,3.63,3.63,1.815,1.815,
7388,3.3,9.9,4.95,4.95,
7389,2.964,9.564,4.782,4.782,
7390,2.398,8.998,4.499,4.499,
7391,1.828,7.42,3.64558,3.77442,
7392,1.234,1.234,0.617,0.617,
7393,1.018,1.018,0.509,0.509,
7394,0.926,0.926,0.463,0.463,
7395,0.9,0.9,0.45,0.45,
7396,0.882,0.882,0.441,0.441,
7397,0.972,0.972,0.486,0.486,
7398,1.298,1.298,0.649,0.649,
7399,1.83,1.83,0.915,0.915,
7400,1.728,1.36041,0.864,0.496408,
7401,1.468,-3.64699,-1.53171,-2.11528,
7402,1.518,-5.2509,-2.3475,-2.9034,
7403,1.938,-5.7624,-2.565,-3.1974,
7404,2.256,-5.60586,-2.4801,-3.12576,
7405,2.586,-4.69212,-2.0472,-2.64492,
7406,2.938,-3.0236,-1.267,-1.7566,
7407,3.124,-0.92492,-0.2962,-0.62872,
7408,3.314,0,0,0,
7409,3.744,0,0,0,
7410,4.318,4.318,2.159,2.159,
7411,4.346,4.346,2.173,2.173,
7412,3.996,10.596,5.298,5.298,
7413,3.478,10.078,5.039,5.039,
7414,2.728,9.328,4.664,4.664,
7415,1.968,7.56,3.71558,3.84442,
7416,1.234,1.234,0.617,0.617,
7417,1.018,1.018,0.509,0.509,
7418,0.926,0.926,0.463,0.463,
7419,0.9,0.9,0.45,0.45,
7420,0.882,0.882,0.441,0.441,
7421,0.972,0.972,0.486,0.486,
7422,1.298,1.298,0.649,0.649,
7423,1.83,1.83,0.915,0.915,
7424,1.728,1.728,0.864,0.864,
7425,1.468,-1.82491,-0.441956,-1.38296,
7426,1.476,-5.09418,-2.2773,-2.81688,
7427,1.586,-5.87842,-2.6327,-3.24572,
7428,1.992,-5.6463,-2.5095,-3.1368,
7429,2.366,-4.67614,-2.0489,-2.62724,
7430,2.716,-2.71154,-1.1329,-1.57864,
7431,2.904,-0.77232,-0.2352,-0.53712,
7432,3.064,0,0,0,
7433,3.606,0,0,0,
7434,3.956,3.956,1.978,1.978,
7435,3.72,3.72,1.86,1.86,
7436,3.312,9.912,4.956,4.956,
7437,2.964,9.564,4.782,4.782,
7438,2.398,8.998,4.499,4.499,
7439,1.828,7.42,3.64558,3.77442,
7440,1.234,1.234,0.617,0.617,
7441,1.018,1.018,0.509,0.509,
7442,0.926,0.926,0.463,0.463,
7443,0.9,0.9,0.45,0.45,
7444,0.882,0.882,0.441,0.441,
7445,0.972,0.972,0.486,0.486,
7446,1.298,1.298,0.649,0.649,
7447,1.83,1.83,0.915,0.915,
7448,1.728,1.728,0.864,0.864,
7449,1.468,-2.06603,-0.568844,-1.49719,
7450,1.476,-5.39226,-2.4141,-2.97816,
7451,1.618,-6.15692,-2.7592,-3.39772,
7452,1.868,-6.09322,-2.7197,-3.37352,
7453,2.114,-5.41252,-2.3972,-3.01532,
7454,2.28,-3.25932,-1.4022,-1.85712,
7455,2.39,-1.42294,-0.5549,-0.86804,
7456,2.58,0,0,0,
7457,2.894,0,0,0,
7458,3.666,3.666,1.833,1.833,
7459,3.78,3.78,1.89,1.89,
7460,3.48,10.08,5.04,5.04,
7461,2.992,9.592,4.796,4.796,
7462,2.398,8.998,4.499,4.499,
7463,1.828,7.42,3.64558,3.77442,
7464,1.234,1.234,0.617,0.617,
7465,1.018,1.018,0.509,0.509,
7466,0.926,0.926,0.463,0.463,
7467,0.9,0.9,0.45,0.45,
7468,0.882,0.882,0.441,0.441,
7469,0.984,0.984,0.492,0.492,
7470,1.356,1.356,0.678,0.678,
7471,1.844,1.844,0.922,0.922,
7472,1.728,1.53003,0.864,0.666031,
7473,1.468,-3.2755,-1.27446,-2.00104,
7474,1.476,-5.20596,-2.3286,-2.87736,
7475,1.494,-6.10704,-2.7414,-3.36564,
7476,1.446,-6.3786,-2.868,-3.5106,
7477,1.43,-5.78602,-2.5967,-3.18932,
7478,1.416,-4.4214,-1.971,-2.4504,
7479,1.538,-2.36188,-1.0208,-1.34108,
7480,1.836,0,0,0,
7481,2.494,0,0,0,
7482,3.196,3.196,1.598,1.598,
7483,3.45,3.45,1.725,1.725,
7484,3.282,9.882,4.941,4.941,
7485,2.964,9.564,4.782,4.782,
7486,2.398,8.998,4.499,4.499,
7487,1.828,7.42,3.64558,3.77442,
7488,1.248,1.248,0.624,0.624,
7489,1.026,1.026,0.513,0.513,
7490,0.93,0.93,0.465,0.465,
7491,0.902,0.902,0.451,0.451,
7492,0.9,0.9,0.45,0.45,
7493,1.008,1.008,0.504,0.504,
7494,1.39,1.39,0.695,0.695,
7495,1.904,1.904,0.952,0.952,
7496,1.794,0.698958,0.598222,0.100736,
7497,1.558,-3.4721,-1.5295,-1.9426,
7498,1.578,-5.05428,-2.2548,-2.79948,
7499,1.6,-5.95136,-2.6656,-3.28576,
7500,1.546,-6.12956,-2.7496,-3.37996,
7501,1.772,-5.29498,-2.3573,-2.93768,
7502,2.122,-3.62846,-1.5781,-2.05036,
7503,2.42,-1.38052,-0.5342,-0.84632,
7504,2.702,0,0,0,
7505,3.166,0,0,0,
7506,3.838,3.838,1.919,1.919,
7507,3.976,3.976,1.988,1.988,
7508,3.652,10.252,5.126,5.126,
7509,3.176,9.776,4.888,4.888,
7510,2.456,9.056,4.528,4.528,
7511,1.86,7.452,3.66158,3.79042,
7512,1.248,1.248,0.624,0.624,
7513,1.026,1.026,0.513,0.513,
7514,0.93,0.93,0.465,0.465,
7515,0.902,0.902,0.451,0.451,
7516,0.888,0.888,0.444,0.444,
7517,0.98,0.98,0.49,0.49,
7518,1.336,1.336,0.668,0.668,
7519,1.872,1.872,0.936,0.936,
7520,1.794,1.794,0.897,0.897,
7521,1.558,-1.12958,-0.175833,-0.953747,
7522,1.578,-4.2594,-1.89,-2.3694,
7523,1.6,-5.57876,-2.4946,-3.08416,
7524,1.56,-6.10314,-2.7369,-3.36624,
7525,1.822,-5.02142,-2.2297,-2.79172,
7526,2.206,-3.46994,-1.5019,-1.96804,
7527,2.544,-1.3062,-0.495,-0.8112,
7528,2.842,0,0,0,
7529,3.308,0,0,0,
7530,4.006,4.006,2.003,2.003,
7531,4.088,4.088,2.044,2.044,
7532,3.772,10.372,5.186,5.186,
7533,3.368,9.968,4.984,4.984,
7534,2.616,9.216,4.608,4.608,
7535,1.86,7.452,3.66158,3.79042,
7536,1.234,1.234,0.617,0.617,
7537,1.018,1.018,0.509,0.509,
7538,0.926,0.926,0.463,0.463,
7539,0.9,0.9,0.45,0.45,
7540,0.882,0.882,0.441,0.441,
7541,0.972,0.972,0.486,0.486,
7542,1.314,1.314,0.657,0.657,
7543,1.83,1.83,0.915,0.915,
7544,1.728,1.728,0.864,0.864,
7545,1.468,-1.2498,-0.221233,-1.02857,
7546,1.476,-4.24962,-1.8897,-2.35992,
7547,1.494,-3.75966,-1.6641,-2.09556,
7548,1.496,-5.04934,-2.2559,-2.79344,
7549,1.752,-3.76248,-1.6548,-2.10768,
7550,2.002,-2.25806,-0.9541,-1.30396,
7551,2.254,-0.75164,-0.2524,-0.49924,
7552,2.61,0,0,0,
7553,2.66,0,0,0,
7554,3.272,3.272,1.636,1.636,
7555,3.45,3.45,1.725,1.725,
7556,3.282,9.882,4.941,4.941,
7557,2.964,9.564,4.782,4.782,
7558,2.398,8.998,4.499,4.499,
7559,1.828,7.42,3.64558,3.77442,
7560,1.234,1.234,0.617,0.617,
7561,1.018,1.018,0.509,0.509,
7562,0.926,0.926,0.463,0.463,
7563,0.9,0.9,0.45,0.45,
7564,0.882,0.882,0.441,0.441,
7565,0.972,0.972,0.486,0.486,
7566,1.308,1.308,0.654,0.654,
7567,1.83,1.83,0.915,0.915,
7568,1.728,1.728,0.864,0.864,
7569,1.468,-2.12969,-0.666422,-1.46327,
7570,1.476,-4.7961,-2.1405,-2.6556,
7571,1.552,-5.22932,-2.3362,-2.89312,
7572,1.884,-5.15814,-2.2899,-2.86824,
7573,2.278,-4.13072,-1.8022,-2.32852,
7574,2.68,-2.62334,-1.0939,-1.52944,
7575,2.966,-0.43708,-0.0788,-0.35828,
7576,3.252,0,0,0,
7577,3.808,-2.22045e-016,-2.22045e-016,0,
7578,4.28,4.28,2.14,2.14,
7579,4.344,4.344,2.172,2.172,
7580,3.926,10.526,5.263,5.263,
7581,3.432,10.032,5.016,5.016,
7582,2.668,9.268,4.634,4.634,
7583,1.946,7.538,3.70458,3.83342,
7584,1.234,1.234,0.617,0.617,
7585,1.018,1.018,0.509,0.509,
7586,0.926,0.926,0.463,0.463,
7587,0.9,0.9,0.45,0.45,
7588,0.882,0.882,0.441,0.441,
7589,0.972,0.972,0.486,0.486,
7590,1.298,1.298,0.649,0.649,
7591,1.83,1.83,0.915,0.915,
7592,1.728,1.728,0.864,0.864,
7593,1.468,-0.227549,0.293189,-0.520738,
7594,1.476,-4.57254,-2.0379,-2.53464,
7595,1.77,-4.9989,-2.2215,-2.7774,
7596,2.222,-4.68352,-2.0582,-2.62532,
7597,2.524,-3.73568,-1.6108,-2.12488,
7598,2.738,-2.32936,-0.9566,-1.37276,
7599,2.846,-0.30868,-0.0248,-0.28388,
7600,2.99,0,0,0,
7601,2.948,2.22045e-016,0,2.22045e-016,
7602,3.418,3.418,1.709,1.709,
7603,3.45,3.45,1.725,1.725,
7604,3.282,9.882,4.941,4.941,
7605,2.964,9.564,4.782,4.782,
7606,2.398,8.998,4.499,4.499,
7607,1.828,7.42,3.64558,3.77442,
7608,1.234,1.234,0.617,0.617,
7609,1.018,1.018,0.509,0.509,
7610,0.926,0.926,0.463,0.463,
7611,0.9,0.9,0.45,0.45,
7612,0.882,0.882,0.441,0.441,
7613,0.972,0.972,0.486,0.486,
7614,1.298,1.298,0.649,0.649,
7615,1.83,1.83,0.915,0.915,
7616,1.728,1.728,0.864,0.864,
7617,1.468,-1.61697,-0.399178,-1.21779,
7618,1.476,-4.74642,-2.1177,-2.62872,
7619,1.596,-5.53308,-2.4738,-3.05928,
7620,1.828,-5.01542,-2.2267,-2.78872,
7621,2.034,-3.82824,-1.6734,-2.15484,
7622,2.276,-2.96524,-1.2674,-1.69784,
7623,2.346,-0.003,0,-0.003,
7624,2.62,0,0,0,
7625,3.214,0,0,0,
7626,3.904,3.904,1.952,1.952,
7627,4.062,4.062,2.031,2.031,
7628,3.754,10.354,5.177,5.177,
7629,3.332,9.932,4.966,4.966,
7630,2.624,9.224,4.612,4.612,
7631,1.92,7.512,3.69158,3.82042,
7632,1.234,1.234,0.617,0.617,
7633,1.018,1.018,0.509,0.509,
7634,0.926,0.926,0.463,0.463,
7635,0.9,0.9,0.45,0.45,
7636,0.882,0.882,0.441,0.441,
7637,0.972,0.972,0.486,0.486,
7638,1.298,1.298,0.649,0.649,
7639,1.83,1.83,0.915,0.915,
7640,1.728,1.728,0.864,0.864,
7641,1.468,-0.440211,0.242178,-0.682389,
7642,1.476,-4.62222,-2.0607,-2.56152,
7643,1.648,-5.00912,-2.2312,-2.77792,
7644,1.924,-4.1618,-1.831,-2.3308,
7645,2.262,-3.66234,-1.5879,-2.07444,
7646,2.624,-2.35642,-0.9737,-1.38272,
7647,2.792,-0.4993,-0.1145,-0.3848,
7648,2.974,0,0,0,
7649,3.464,0,0,0,
7650,4.05,4.05,2.025,2.025,
7651,3.966,3.966,1.983,1.983,
7652,3.516,10.116,5.058,5.058,
7653,3.012,9.612,4.806,4.806,
7654,2.398,8.998,4.499,4.499,
7655,1.828,7.42,3.64558,3.77442,
7656,1.252,1.252,0.626,0.626,
7657,1.026,1.026,0.513,0.513,
7658,0.93,0.93,0.465,0.465,
7659,0.902,0.902,0.451,0.451,
7660,0.888,0.888,0.444,0.444,
7661,0.98,0.98,0.49,0.49,
7662,1.32,1.32,0.66,0.66,
7663,1.872,1.872,0.936,0.936,
7664,1.794,1.794,0.897,0.897,
7665,1.558,1.2016,0.779,0.422603,
7666,1.606,-2.01206,-0.7117,-1.30036,
7667,1.88,-3.12526,-1.3571,-1.76816,
7668,2.078,-3.53584,-1.5374,-1.99844,
7669,2.336,-3.14122,-1.3457,-1.79552,
7670,2.46,-1.50198,-0.5883,-0.91368,
7671,2.614,-0.25502,-0.0097,-0.24532,
7672,2.87,-2.22045e-016,0,-2.22045e-016,
7673,3.47,0,0,0,
7674,4.164,4.164,2.082,2.082,
7675,4.316,4.316,2.158,2.158,
7676,4.022,10.622,5.311,5.311,
7677,3.536,10.136,5.068,5.068,
7678,2.818,9.418,4.709,4.709,
7679,2.076,7.668,3.76958,3.89842,
7680,1.292,1.292,0.646,0.646,
7681,1.026,1.026,0.513,0.513,
7682,0.93,0.93,0.465,0.465,
7683,0.902,0.902,0.451,0.451,
7684,0.888,0.888,0.444,0.444,
7685,0.98,0.98,0.49,0.49,
7686,1.32,1.32,0.66,0.66,
7687,1.872,1.872,0.936,0.936,
7688,1.794,1.794,0.897,0.897,
7689,1.598,0.939855,0.799,0.140855,
7690,1.768,-2.2396,-0.953044,-1.28656,
7691,1.88,-1.08838,-0.4223,-0.66608,
7692,1.884,-0.62484,-0.2094,-0.41544,
7693,1.928,-0.22066,-0.0221,-0.19856,
7694,1.992,-0.31812,-0.0642,-0.25392,
7695,2.106,0,0,0,
7696,2.488,0,0,0,
7697,3.184,0,0,0,
7698,3.988,3.988,1.994,1.994,
7699,4.226,4.226,2.113,2.113,
7700,4.036,10.636,5.318,5.318,
7701,3.638,10.238,5.119,5.119,
7702,2.94,9.54,4.77,4.77,
7703,2.23,7.822,3.84658,3.97542,
7704,1.234,1.234,0.617,0.617,
7705,1.018,1.018,0.509,0.509,
7706,0.926,0.926,0.463,0.463,
7707,0.9,0.9,0.45,0.45,
7708,0.882,0.882,0.441,0.441,
7709,0.972,0.972,0.486,0.486,
7710,1.298,1.298,0.649,0.649,
7711,1.858,1.858,0.929,0.929,
7712,1.728,1.728,0.864,0.864,
7713,1.468,1.468,0.734,0.734,
7714,1.476,1.17065,0.738,0.432648,
7715,1.494,-0.280129,0.162311,-0.44244,
