Time step,Grid total load,Grid net load,S1 total load,S2 total load,
7429,41405,-83278.3,-30733.5,-52544.8,
7430,47530,-48566.3,-16993.5,-31572.8,
7431,50820,-14270.4,-3528,-10742.4,
7432,53620,0,0,0,
7433,63105,0,0,0,
7434,69230,69230,29670,39560,
7435,65100,65100,27900,37200,
7436,57960,173460,74340,99120,
7437,51870,167370,71730,95640,
7438,41965,157465,67485,89980,
7439,31990,130172,54683.7,75488.3,
7440,21595,21595,9255,12340,
7441,17815,17815,7635,10180,
7442,16205,16205,6945,9260,
7443,15750,15750,6750,9000,
7444,15435,15435,6615,8820,
7445,17010,17010,7290,9720,
7446,22715,22715,9735,12980,
7447,32025,32025,13725,18300,
7448,30240,30240,12960,17280,
7449,25690,-38476.5,-8532.67,-29943.8,
7450,25830,-95774.7,-36211.5,-59563.2,
7451,28315,-109342,-41388,-67954.4,
7452,32690,-108266,-40795.5,-67470.4,
7453,36995,-96264.4,-35958,-60306.4,
7454,39900,-58175.4,-21033,-37142.4,
7455,41825,-25684.3,-8323.5,-17360.8,
7456,45150,0,0,0,
7457,50645,0,0,0,
7458,64155,64155,27495,36660,
7459,66150,66150,28350,37800,
7460,60900,176400,75600,100800,
7461,52360,167860,71940,95920,
7462,41965,157465,67485,89980,
7463,31990,130172,54683.7,75488.3,
7464,21595,21595,9255,12340,
7465,17815,17815,7635,10180,
7466,16205,16205,6945,9260,
7467,15750,15750,6750,9000,
7468,15435,15435,6615,8820,
7469,17220,17220,7380,9840,
7470,23730,23730,10170,13560,
7471,32270,32270,13830,18440,
7472,30240,26280.6,12960,13320.6,
7473,25690,-59137.6,-19116.8,-40020.8,
7474,25830,-92476.2,-34929,-57547.2,
7475,26145,-108434,-41121,-67312.8,
7476,25305,-113232,-43020,-70212,
7477,25025,-102737,-38950.5,-63786.4,
7478,24780,-78573,-29565,-49008,
7479,26915,-42133.6,-15312,-26821.6,
7480,32130,0,0,0,
7481,43645,0,0,0,
7482,55930,55930,23970,31960,
7483,60375,60375,25875,34500,
7484,57435,172935,74115,98820,
7485,51870,167370,71730,95640,
7486,41965,157465,67485,89980,
7487,31990,130172,54683.7,75488.3,
7488,21840,21840,9360,12480,
7489,17955,17955,7695,10260,
7490,16275,16275,6975,9300,
7491,15785,15785,6765,9020,
7492,15750,15750,6750,9000,
7493,17640,17640,7560,10080,
7494,24325,24325,10425,13900,
7495,33320,33320,14280,19040,
7496,31395,10988.1,8973.33,2014.73,
7497,27265,-61794.5,-22942.5,-38852,
7498,27615,-89811.6,-33822,-55989.6,
7499,28000,-105699,-39984,-65715.2,
7500,27055,-108843,-41244,-67599.2,
7501,31010,-94113.1,-35359.5,-58753.6,
7502,37135,-64678.7,-23671.5,-41007.2,
7503,42350,-24939.4,-8013,-16926.4,
7504,47285,0,0,0,
7505,55405,0,0,0,
7506,67165,67165,28785,38380,
7507,69580,69580,29820,39760,
7508,63910,179410,76890,102520,
7509,55580,171080,73320,97760,
7510,42980,158480,67920,90560,
7511,32550,130732,54923.7,75808.3,
7512,21840,21840,9360,12480,
7513,17955,17955,7695,10260,
7514,16275,16275,6975,9300,
7515,15785,15785,6765,9020,
7516,15540,15540,6660,8880,
7517,17150,17150,7350,9800,
7518,23380,23380,10020,13360,
7519,32760,32760,14040,18720,
7520,31395,31395,13455,17940,
7521,27265,-21712.4,-2637.5,-19074.9,
7522,27615,-75738,-28350,-47388,
7523,28000,-99102.2,-37419,-61683.2,
7524,27300,-108378,-41053.5,-67324.8,
7525,31885,-89279.9,-33445.5,-55834.4,
7526,38605,-61889.3,-22528.5,-39360.8,
7527,44520,-23649,-7425,-16224,
7528,49735,0,0,0,
7529,57890,0,0,0,
7530,70105,70105,30045,40060,
7531,71540,71540,30660,40880,
7532,66010,181510,77790,103720,
7533,58940,174440,74760,99680,
7534,45780,161280,69120,92160,
7535,32550,130732,54923.7,75808.3,
7536,21595,21595,9255,12340,
7537,17815,17815,7635,10180,
7538,16205,16205,6945,9260,
7539,15750,15750,6750,9000,
7540,15435,15435,6615,8820,
7541,17010,17010,7290,9720,
7542,22995,22995,9855,13140,
7543,32025,32025,13725,18300,
7544,30240,30240,12960,17280,
7545,25690,-23889.8,-3318.5,-20571.3,
7546,25830,-75543.9,-28345.5,-47198.4,
7547,26145,-66872.7,-24961.5,-41911.2,
7548,26180,-89707.3,-33838.5,-55868.8,
7549,30660,-66975.6,-24822,-42153.6,
7550,35035,-40390.7,-14311.5,-26079.2,
7551,39445,-13770.8,-3786,-9984.8,
7552,45675,0,0,0,
7553,46550,0,0,0,
7554,57260,57260,24540,32720,
7555,60375,60375,25875,34500,
7556,57435,172935,74115,98820,
7557,51870,167370,71730,95640,
7558,41965,157465,67485,89980,
7559,31990,130172,54683.7,75488.3,
7560,21595,21595,9255,12340,
7561,17815,17815,7635,10180,
7562,16205,16205,6945,9260,
7563,15750,15750,6750,9000,
7564,15435,15435,6615,8820,
7565,17010,17010,7290,9720,
7566,22890,22890,9810,13080,
7567,32025,32025,13725,18300,
7568,30240,30240,12960,17280,
7569,25690,-39261.7,-9996.33,-29265.4,
7570,25830,-85219.5,-32107.5,-53112,
7571,27160,-92905.4,-35043,-57862.4,
7572,32970,-91713.3,-34348.5,-57364.8,
7573,39865,-73603.4,-27033,-46570.4,
7574,46900,-46997.3,-16408.5,-30588.8,
7575,51905,-8347.6,-1182,-7165.6,
7576,56910,0,0,0,
7577,66640,-3.33067e-012,-3.33067e-012,0,
7578,74900,74900,32100,42800,
7579,76020,76020,32580,43440,
7580,68705,184205,78945,105260,
7581,60060,175560,75240,100320,
7582,46690,162190,69510,92680,
7583,34055,132237,55568.7,76668.3,
7584,21595,21595,9255,12340,
7585,17815,17815,7635,10180,
7586,16205,16205,6945,9260,
7587,15750,15750,6750,9000,
7588,15435,15435,6615,8820,
7589,17010,17010,7290,9720,
7590,22715,22715,9735,12980,
7591,32025,32025,13725,18300,
7592,30240,30240,12960,17280,
7593,25690,-6016.92,4397.83,-10414.8,
7594,25830,-81261.3,-30568.5,-50692.8,
7595,30975,-88870.5,-33322.5,-55548,
7596,38885,-83379.4,-30873,-52506.4,
7597,44170,-66659.6,-24162,-42497.6,
7598,47915,-41804.2,-14349,-27455.2,
7599,49805,-6049.6,-372,-5677.6,
7600,52325,0,0,0,
7601,51590,4.44089e-012,0,4.44089e-012,
7602,59815,59815,25635,34180,
7603,60375,60375,25875,34500,
7604,57435,172935,74115,98820,
7605,51870,167370,71730,95640,
7606,41965,157465,67485,89980,
7607,31990,130172,54683.7,75488.3,
7608,21595,21595,9255,12340,
7609,17815,17815,7635,10180,
7610,16205,16205,6945,9260,
7611,15750,15750,6750,9000,
7612,15435,15435,6615,8820,
7613,17010,17010,7290,9720,
7614,22715,22715,9735,12980,
7615,32025,32025,13725,18300,
7616,30240,30240,12960,17280,
7617,25690,-30343.4,-5987.67,-24355.7,
7618,25830,-84339.9,-31765.5,-52574.4,
7619,27930,-98292.6,-37107,-61185.6,
7620,31990,-89174.9,-33400.5,-55774.4,
7621,35595,-68197.8,-25101,-43096.8,
7622,39830,-52967.8,-19011,-33956.8,
7623,41055,-60,0,-60,
7624,45850,0,0,0,
7625,56245,0,0,0,
7626,68320,68320,29280,39040,
7627,71085,71085,30465,40620,
7628,65695,181195,77655,103540,
7629,58310,173810,74490,99320,
7630,45920,161420,69180,92240,
7631,33600,131782,55373.7,76408.3,
7632,21595,21595,9255,12340,
7633,17815,17815,7635,10180,
7634,16205,16205,6945,9260,
7635,15750,15750,6750,9000,
7636,15435,15435,6615,8820,
7637,17010,17010,7290,9720,
7638,22715,22715,9735,12980,
7639,32025,32025,13725,18300,
7640,30240,30240,12960,17280,
7641,25690,-10015.1,3632.67,-13647.8,
7642,25830,-82140.9,-30910.5,-51230.4,
7643,28840,-89026.4,-33468,-55558.4,
7644,33670,-74081,-27465,-46616,
7645,39585,-65307.3,-23818.5,-41488.8,
7646,45920,-42259.9,-14605.5,-27654.4,
7647,48860,-9413.5,-1717.5,-7696,
7648,52045,0,0,0,
7649,60620,0,0,0,
7650,70875,70875,30375,40500,
7651,69405,69405,29745,39660,
7652,61530,177030,75870,101160,
7653,52710,168210,72090,96120,
7654,41965,157465,67485,89980,
7655,31990,130172,54683.7,75488.3,
7656,21910,21910,9390,12520,
7657,17955,17955,7695,10260,
7658,16275,16275,6975,9300,
7659,15785,15785,6765,9020,
7660,15540,15540,6660,8880,
7661,17150,17150,7350,9800,
7662,23100,23100,9900,13200,
7663,32760,32760,14040,18720,
7664,31395,31395,13455,17940,
7665,27265,20137.1,11685,8452.05,
7666,28105,-36682.7,-10675.5,-26007.2,
7667,32900,-55719.7,-20356.5,-35363.2,
7668,36365,-63029.8,-23061,-39968.8,
7669,40880,-56095.9,-20185.5,-35910.4,
7670,43050,-27098.1,-8824.5,-18273.6,
7671,45745,-5051.9,-145.5,-4906.4,
7672,50225,-4.44089e-012,0,-4.44089e-012,
7673,60725,0,0,0,
7674,72870,72870,31230,41640,
7675,75530,75530,32370,43160,
7676,70385,185885,79665,106220,
7677,61880,177380,76020,101360,
7678,49315,164815,70635,94180,
7679,36330,134512,56543.7,77968.3,
7680,22610,22610,9690,12920,
7681,17955,17955,7695,10260,
7682,16275,16275,6975,9300,
7683,15785,15785,6765,9020,
7684,15540,15540,6660,8880,
7685,17150,17150,7350,9800,
7686,23100,23100,9900,13200,
7687,32760,32760,14040,18720,
7688,31395,31395,13455,17940,
7689,27965,14802.1,11985,2817.1,
7690,30940,-40026.9,-14295.7,-25731.2,
7691,32900,-19656.1,-6334.5,-13321.6,
7692,32970,-11449.8,-3141,-8308.8,
7693,33740,-4302.7,-331.5,-3971.2,
7694,34860,-6041.4,-963,-5078.4,
7695,36855,0,0,0,
7696,43540,0,0,0,
7697,55720,0,0,0,
7698,69790,69790,29910,39880,
7699,73955,73955,31695,42260,
7700,70630,186130,79770,106360,
7701,63665,179165,76785,102380,
7702,51450,166950,71550,95400,
7703,39025,137207,57698.7,79508.3,
7704,21595,21595,9255,12340,
7705,17815,17815,7635,10180,
7706,16205,16205,6945,9260,
7707,15750,15750,6750,9000,
7708,15435,15435,6615,8820,
7709,17010,17010,7290,9720,
7710,22715,22715,9735,12980,
7711,32515,32515,13935,18580,
7712,30240,30240,12960,17280,
7713,25690,25690,11010,14680,
7714,25830,19723,11070,8652.96,
7715,26145,-6414.13,2434.67,-8848.8,
7716,32690,-55489.9,-20275.5,-35214.4,
7717,36435,-54823.5,-19867.5,-34956,
7718,41090,-21361.6,-6672,-14689.6,
7719,43260,0,0,0,
7720,48195,0,0,0,
7721,58975,0,0,0,
7722,71050,71050,30450,40600,
7723,73640,73640,31560,42080,
7724,67865,183365,78585,104780,
7725,60095,175595,75255,100340,
7726,48090,163590,70110,93480,
7727,35175,133357,56048.7,77308.3,
7728,21595,21595,9255,12340,
7729,17815,17815,7635,10180,
7730,16205,16205,6945,9260,
7731,15750,15750,6750,9000,
7732,15435,15435,6615,8820,
7733,17010,17010,7290,9720,
7734,22715,22715,9735,12980,
7735,32025,32025,13725,18300,
7736,30240,30240,12960,17280,
7737,25690,11754.2,11010,744.246,
7738,27230,-57434.1,-19771.7,-37662.4,
7739,35455,-74495,-27555,-46940,
7740,40600,-65171.9,-23725.5,-41446.4,
7741,46900,-57772.4,-20598,-37174.4,
7742,52255,-33506,-10950,-22556,
7743,54880,-2912,0,-2912,
7744,57785,4.44089e-012,0,4.44089e-012,
7745,63630,0,0,0,
7746,74690,74690,32010,42680,
7747,75985,75985,32565,43420,
7748,69825,185325,79425,105900,
7749,60935,176435,75615,100820,
7750,47600,163100,69900,93200,
7751,34125,132307,55598.7,76708.3,
7752,21595,21595,9255,12340,
7753,17815,17815,7635,10180,
7754,16205,16205,6945,9260,
7755,15750,15750,6750,9000,
7756,15435,15435,6615,8820,
7757,17010,17010,7290,9720,
7758,22715,22715,9735,12980,
7759,32025,32025,13725,18300,
7760,30240,30240,12960,17280,
7761,25690,12369.7,11010,1359.67,
7762,25830,-72684.5,-25620.5,-47064,
7763,26145,-91721.4,-34623,-57098.4,
7764,39235,-82369.7,-30466.5,-51903.2,
7765,46970,-64299.4,-23133,-41166.4,
7766,54110,-34289.8,-11181,-23108.8,
7767,57645,-1466.4,0,-1466.4,
7768,60830,0,0,0,
7769,68810,0,0,0,
7770,73395,73395,31455,41940,
7771,70630,70630,30270,40360,
7772,60760,176260,75540,100720,
7773,52185,167685,71865,95820,
7774,41965,157465,67485,89980,
7775,31990,130172,54683.7,75488.3,
7776,21595,21595,9255,12340,
7777,17815,17815,7635,10180,
7778,16205,16205,6945,9260,
7779,15750,15750,6750,9000,
7780,15435,15435,6615,8820,
7781,17010,17010,7290,9720,
7782,22715,22715,9735,12980,
7783,32025,32025,13725,18300,
7784,30240,30240,12960,17280,
7785,25690,12292.9,11010,1282.9,
7786,30170,-70059.1,-23324.7,-46734.4,
7787,39060,-81665.1,-30199.5,-51465.6,
7788,45885,-78358.5,-28642.5,-49716,
7789,51835,-62293.1,-22159.5,-40133.6,
7790,56875,-35263.1,-11449.5,-23813.6,
7791,59430,-2596.8,0,-2596.8,
7792,61810,-3.33067e-012,-3.33067e-012,0,
7793,67410,3.33067e-012,3.33067e-012,0,
7794,77070,77070,33030,44040,
7795,77525,77525,33225,44300,
7796,71050,186550,79950,106600,
7797,62195,177695,76155,101540,
7798,48615,164115,70335,93780,
7799,34930,133112,55943.7,77168.3,
7800,21595,21595,9255,12340,
7801,17815,17815,7635,10180,
7802,16205,16205,6945,9260,
7803,15750,15750,6750,9000,
7804,15435,15435,6615,8820,
7805,17010,17010,7290,9720,
7806,22715,22715,9735,12980,
7807,32025,32025,13725,18300,
7808,30240,30240,12960,17280,
7809,25690,12878.4,11010,1868.4,
7810,25830,-73427.2,-25019.2,-48408,
7811,26145,-93700.5,-35392.5,-58308,
7812,25305,-98278.8,-37206,-61072.8,
7813,31150,-83857.7,-31366.5,-52491.2,
7814,33670,-59127.8,-21651,-37476.8,
7815,29890,-30362.6,-10617,-19745.6,
7816,32865,0,0,0,
7817,43645,0,0,0,
7818,55930,55930,23970,31960,
7819,60375,60375,25875,34500,
7820,57435,172935,74115,98820,
7821,51870,167370,71730,95640,
7822,41965,157465,67485,89980,
7823,31990,130172,54683.7,75488.3,
7824,21840,21840,9360,12480,
7825,17955,17955,7695,10260,
7826,16275,16275,6975,9300,
7827,15785,15785,6765,9020,
7828,15540,15540,6660,8880,
7829,17150,17150,7350,9800,
7830,23275,23275,9975,13300,
7831,32760,32760,14040,18720,
7832,31395,29849.8,13455,16394.8,
7833,27265,-46259.1,-13992.7,-32266.4,
7834,27615,-78376.8,-29376,-49000.8,
7835,28000,-95144,-35880,-59264,
7836,30275,-96167.5,-36187.5,-59980,
7837,35035,-81292.1,-30214.5,-51077.6,
7838,40180,-53937.2,-19374,-34563.2,
7839,44450,-16682.2,-4719,-11963.2,
7840,48685,0,0,0,
7841,54005,0,0,0,
7842,66780,66780,28620,38160,
7843,69440,69440,29760,39680,
7844,64120,179620,76980,102640,
7845,56000,171500,73500,98000,
7846,42980,158480,67920,90560,
7847,32550,130732,54923.7,75808.3,
7848,21840,21840,9360,12480,
7849,17955,17955,7695,10260,
7850,16275,16275,6975,9300,
7851,15785,15785,6765,9020,
7852,15540,15540,6660,8880,
7853,17150,17150,7350,9800,
7854,23555,23555,10095,13460,
7855,32760,32760,14040,18720,
7856,31395,31395,13455,17940,
7857,27265,-19360.6,-1706.5,-17654.1,
7858,27615,-79476.3,-29803.5,-49672.8,
7859,28000,-94924.1,-35794.5,-59129.6,
7860,28350,-97432.8,-36756,-60676.8,
7861,32865,-83022.3,-30973.5,-52048.8,
7862,37485,-56192.4,-20358,-35834.4,
7863,41860,-19492.1,-5914.5,-13577.6,
7864,46095,0,0,0,
7865,52535,0,0,0,
7866,64995,64995,27855,37140,
7867,66955,66955,28695,38260,
7868,61635,177135,75915,101220,
7869,53200,168700,72300,96400,
7870,42980,158480,67920,90560,
7871,32550,130732,54923.7,75808.3,
7872,21595,21595,9255,12340,
7873,17815,17815,7635,10180,
7874,16205,16205,6945,9260,
7875,15750,15750,6750,9000,
7876,15435,15435,6615,8820,
7877,17290,17290,7410,9880,
7878,23800,23800,10200,13600,
7879,32340,32340,13860,18480,
7880,30240,30240,12960,17280,
7881,25690,-12709.8,625.167,-13335,
7882,25830,-74444.4,-27918,-46526.4,
7883,26145,-91721.4,-34623,-57098.4,
7884,25305,-96079.8,-36351,-59728.8,
7885,25025,-85804.6,-32367,-53437.6,
7886,24780,-63619.8,-23751,-39868.8,
7887,26530,-29984.3,-10603.5,-19380.8,
7888,32130,0,0,0,
7889,43645,0,0,0,
7890,55930,55930,23970,31960,
7891,60375,60375,25875,34500,
7892,57435,172935,74115,98820,
7893,51870,167370,71730,95640,
7894,41965,157465,67485,89980,
7895,31990,130172,54683.7,75488.3,
7896,21595,21595,9255,12340,
7897,17815,17815,7635,10180,
7898,16205,16205,6945,9260,
7899,15890,15890,6810,9080,
7900,16030,16030,6870,9160,
7901,17780,17780,7620,10160,
7902,24290,24290,10410,13880,
7903,32795,32795,14055,18740,
7904,30345,30345,13005,17340,
7905,25690,-41841.4,-11759.2,-30082.2,
7906,25830,-78182.7,-29371.5,-48811.2,
7907,26145,-94140.3,-35563.5,-58576.8,
7908,25305,-98058.9,-37120.5,-60938.4,
7909,26810,-86658.4,-32628,-54030.4,
7910,31990,-59928.2,-22029,-37899.2,
7911,36890,-22483,-7275,-15208,
7912,42350,0,0,0,
7913,49525,0,0,0,
7914,63700,63700,27300,36400,
7915,66570,66570,28530,38040,
7916,61110,176610,75690,100920,
7917,53025,168525,72225,96300,
7918,41965,157465,67485,89980,
7919,31990,130172,54683.7,75488.3,
7920,21595,21595,9255,12340,
7921,17815,17815,7635,10180,
7922,16205,16205,6945,9260,
7923,15750,15750,6750,9000,
7924,15505,15505,6645,8860,
7925,17255,17255,7395,9860,
7926,23765,23765,10185,13580,
7927,32340,32340,13860,18480,
7928,30240,30240,12960,17280,
7929,25690,-24429.5,-4244.5,-20185,
7930,25830,-78622.5,-29542.5,-49080,
7931,26145,-96339.3,-36418.5,-59920.8,
7932,25305,-101357,-38403,-62954.4,
7933,25025,-91082.2,-34419,-56663.2,
7934,27230,-64908.1,-24154.5,-40753.6,
7935,31430,-26843.5,-9187.5,-17656,
7936,35595,0,0,0,
7937,43645,0,0,0,
7938,55930,55930,23970,31960,
7939,60375,60375,25875,34500,
7940,57435,172935,74115,98820,
7941,51870,167370,71730,95640,
7942,41965,157465,67485,89980,
7943,31990,130172,54683.7,75488.3,
7944,21595,21595,9255,12340,
7945,17815,17815,7635,10180,
7946,16205,16205,6945,9260,
7947,15750,15750,6750,9000,
7948,15610,15610,6690,8920,
7949,17465,17465,7485,9980,
7950,23905,23905,10245,13660,
7951,32445,32445,13905,18540,
7952,30240,30240,12960,17280,
7953,25690,-35870.1,-9282.67,-26587.5,
7954,25830,-78182.7,-29371.5,-48811.2,
7955,26145,-95239.8,-35991,-59248.8,
7956,26530,-86938.4,-32748,-54190.4,
7957,30170,-54931.3,-20158.5,-34772.8,
7958,36155,-49606,-17850,-31756,
7959,39795,-6603.9,-985.5,-5618.4,
7960,46165,0,0,0,
7961,54565,0,0,0,
7962,67865,67865,29085,38780,
7963,69265,69265,29685,39580,
7964,64575,180075,77175,102900,
7965,56350,171850,73650,98200,
7966,43610,159110,68190,90920,
7967,31990,130172,54683.7,75488.3,
7968,21595,21595,9255,12340,
7969,17815,17815,7635,10180,
7970,16205,16205,6945,9260,
7971,15750,15750,6750,9000,
7972,15435,15435,6615,8820,
7973,17010,17010,7290,9720,
7974,22890,22890,9810,13080,
7975,32025,32025,13725,18300,
7976,30240,30240,12960,17280,
7977,25690,-3284.68,4408.67,-7693.35,
7978,25830,-64988.7,-24241.5,-40747.2,
7979,26145,-74569.2,-27954,-46615.2,
7980,25305,-78707.7,-29596.5,-49111.2,
7981,25025,-88663.3,-33478.5,-55184.8,
7982,32340,-54740.4,-19998,-34742.4,
7983,37800,-14756.1,-4234.5,-10521.6,
7984,40810,0,0,0,
7985,44695,0,0,0,
7986,55930,55930,23970,31960,
7987,60375,60375,25875,34500,
7988,57435,172935,74115,98820,
7989,51870,167370,71730,95640,
7990,41965,157465,67485,89980,
7991,31990,130172,54683.7,75488.3,
7992,21840,21840,9360,12480,
7993,17955,17955,7695,10260,
7994,16275,16275,6975,9300,
7995,15785,15785,6765,9020,
7996,15820,15820,6780,9040,
7997,17780,17780,7620,10160,
7998,24430,24430,10470,13960,
7999,33390,33390,14310,19080,
8000,31395,31395,13455,17940,
8001,27265,-25459,-4873.83,-20585.2,
8002,27615,-73539,-27495,-46044,
8003,28000,-90086.3,-33913.5,-56172.8,
8004,26985,-95499.3,-36058.5,-59440.8,
8005,28665,-84583.5,-31747.5,-52836,
8006,33355,-58343.3,-21358.5,-36984.8,
8007,38010,-21582.9,-6880.5,-14702.4,
8008,43295,0,0,0,
8009,49455,0,0,0,
8010,63035,63035,27015,36020,
8011,65730,65730,28170,37560,
8012,59465,174965,74985,99980,
8013,53130,168630,72270,96360,
8014,42980,158480,67920,90560,
8015,32550,130732,54923.7,75808.3,
8016,24010,24010,10290,13720,
8017,19950,19950,8550,11400,
8018,18270,18270,7830,10440,
8019,17710,17710,7590,10120,
8020,17535,17535,7515,10020,
8021,19705,19705,8445,11260,
8022,27440,27440,11760,15680,
8023,38185,38185,16365,21820,
8024,35700,35700,15300,20400,
8025,29820,-4402.96,3746.67,-8149.63,
8026,30030,-63427.5,-23467.5,-39960,
8027,30415,-81294.2,-30399,-50895.2,
8028,29330,-85457.8,-32061,-53396.8,
8029,29050,-78261.2,-29274,-48987.2,
8030,28665,-61274.1,-22684.5,-38589.6,
8031,30520,-33470.9,-11800.5,-21670.4,
8032,36505,0,0,0,
8033,49455,0,0,0,
8034,63000,63000,27000,36000,
8035,67340,67340,28860,38480,
8036,63210,178710,76590,102120,
8037,57085,172585,73965,98620,
8038,46340,161840,69360,92480,
8039,35350,133532,56123.7,77408.3,
8040,23765,23765,10185,13580,
8041,19810,19810,8490,11320,
8042,18165,18165,7785,10380,
8043,17640,17640,7560,10080,
8044,17220,17220,7380,9840,
8045,19285,19285,8265,11020,
8046,26845,26845,11505,15340,
8047,37170,37170,15930,21240,
8048,34545,34545,14805,19740,
8049,28210,-15945,-1136.17,-14808.8,
8050,28210,-68106.2,-25359,-42747.2,
8051,28560,-84028.8,-31536,-52492.8,
8052,27650,-88237.3,-33208.5,-55028.8,
8053,27510,-79801.2,-29934,-49867.2,
8054,27370,-61029.8,-22641,-38388.8,
8055,29120,-33111.7,-11716.5,-21395.2,
8056,35245,0,0,0,
8057,48195,0,0,0,
8058,61775,61775,26475,35300,
8059,66115,66115,28335,37780,
8060,61950,177450,76050,101400,
8061,55860,171360,73440,97920,
8062,45325,160825,68925,91900,
8063,34790,132972,55883.7,77088.3,
8064,23765,23765,10185,13580,
8065,19810,19810,8490,11320,
8066,18165,18165,7785,10380,
8067,17640,17640,7560,10080,
8068,17185,17185,7365,9820,
8069,19005,19005,8145,10860,
8070,26635,26635,11415,15220,
8071,37065,37065,15885,21180,
8072,34545,34545,14805,19740,
8073,28210,-20509.4,-3029.67,-17479.7,
8074,28210,-68106.2,-25359,-42747.2,
8075,28560,-87327.3,-32818.5,-54508.8,
8076,27650,-89556.7,-33721.5,-55835.2,
8077,27510,-84858.9,-31900.5,-52958.4,
8078,27370,-61029.8,-22641,-38388.8,
8079,29120,-29373.4,-10263,-19110.4,
8080,35245,0,0,0,
8081,48195,0,0,0,
8082,61775,61775,26475,35300,
8083,66115,66115,28335,37780,
8084,61950,177450,76050,101400,
8085,55860,171360,73440,97920,
8086,45325,160825,68925,91900,
8087,34790,132972,55883.7,77088.3,
8088,23765,23765,10185,13580,
8089,19810,19810,8490,11320,
8090,18165,18165,7785,10380,
8091,17640,17640,7560,10080,
8092,17185,17185,7365,9820,
8093,19005,19005,8145,10860,
8094,25865,25865,11085,14780,
